station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio,transaction
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-24.0
25,0,32,50.636399,3.069354,0.0,-4.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-2.0
25,0,32,50.636399,3.069354,0.0,-7.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,-6.0
25,0,32,50.636399,3.069354,0.0,-6.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-27.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-10.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-10.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-12.0
25,0,32,50.636399,3.069354,0.0,-4.0
25,0,32,50.636399,3.069354,0.0,-4.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-18.0
25,0,32,50.636399,3.069354,0.0,-7.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,-6.0
25,0,32,50.636399,3.069354,0.0,-12.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-22.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-17.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-2.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-34.0
25,0,32,50.636399,3.069354,0.0,-7.0
25,0,32,50.636399,3.069354,0.0,-18.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,-21.0
25,0,32,50.636399,3.069354,0.0,-10.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-13.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,-12.0
25,0,32,50.636399,3.069354,0.0,-12.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-4.0
25,0,32,50.636399,3.069354,0.0,-22.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-7.0
25,0,32,50.636399,3.069354,0.0,-6.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,-22.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,-3.0
25,0,32,50.636399,3.069354,0.0,-22.0
25,0,32,50.636399,3.069354,0.0,-2.0
25,0,32,50.636399,3.069354,0.0,-34.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-18.0
25,0,32,50.636399,3.069354,0.0,-2.0
25,0,32,50.636399,3.069354,0.0,-6.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-18.0
25,0,32,50.636399,3.069354,0.0,-20.0
25,0,32,50.636399,3.069354,0.0,-2.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-8.0
25,0,32,50.636399,3.069354,0.0,-9.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-15.0
25,0,32,50.636399,3.069354,0.0,-18.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-11.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-5.0
25,0,32,50.636399,3.069354,0.0,-7.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,0.0
25,0,32,50.636399,3.069354,0.0,-22.0
25,0,32,50.636399,3.069354,0.0,-1.0
25,0,32,50.636399,3.069354,0.0,-16.0
25,0,32,50.636399,3.069354,0.0,-12.0
25,1,31,50.636399,3.069354,0.03125,-8.0
25,1,31,50.636399,3.069354,0.03125,1.0
25,1,31,50.636399,3.069354,0.03125,-10.0
25,1,31,50.636399,3.069354,0.03125,0.0
25,1,31,50.636399,3.069354,0.03125,1.0
25,1,31,50.636399,3.069354,0.03125,0.0
25,1,31,50.636399,3.069354,0.03125,-20.0
25,1,31,50.636399,3.069354,0.03125,-7.0
25,1,31,50.636399,3.069354,0.03125,-5.0
25,1,31,50.636399,3.069354,0.03125,1.0
25,1,31,50.636399,3.069354,0.03125,-2.0
25,1,31,50.636399,3.069354,0.03125,0.0
25,1,31,50.636399,3.069354,0.03125,-3.0
25,3,29,50.636399,3.069354,0.09375,-16.0
25,3,29,50.636399,3.069354,0.09375,-7.0
25,3,29,50.636399,3.069354,0.09375,2.0
25,3,29,50.636399,3.069354,0.09375,2.0
25,3,29,50.636399,3.069354,0.09375,-8.0
25,3,29,50.636399,3.069354,0.09375,3.0
25,4,28,50.636399,3.069354,0.125,-16.0
25,4,28,50.636399,3.069354,0.125,-1.0
25,4,28,50.636399,3.069354,0.125,-7.0
25,4,28,50.636399,3.069354,0.125,-8.0
25,4,28,50.636399,3.069354,0.125,-16.0
25,4,28,50.636399,3.069354,0.125,-5.0
25,4,28,50.636399,3.069354,0.125,0.0
25,4,28,50.636399,3.069354,0.125,1.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-18.0
25,4,28,50.636399,3.069354,0.125,3.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-5.0
25,4,28,50.636399,3.069354,0.125,-14.0
25,4,28,50.636399,3.069354,0.125,1.0
25,4,28,50.636399,3.069354,0.125,3.0
25,4,28,50.636399,3.069354,0.125,-3.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-5.0
25,4,28,50.636399,3.069354,0.125,-8.0
25,4,28,50.636399,3.069354,0.125,-16.0
25,4,28,50.636399,3.069354,0.125,1.0
25,4,28,50.636399,3.069354,0.125,-10.0
25,4,28,50.636399,3.069354,0.125,-12.0
25,4,28,50.636399,3.069354,0.125,-2.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-11.0
25,4,28,50.636399,3.069354,0.125,-11.0
25,4,28,50.636399,3.069354,0.125,-13.0
25,6,26,50.636399,3.069354,0.1875,-2.0
25,6,26,50.636399,3.069354,0.1875,-3.0
25,6,26,50.636399,3.069354,0.1875,-4.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,-9.0
25,6,26,50.636399,3.069354,0.1875,3.0
25,6,26,50.636399,3.069354,0.1875,2.0
25,6,26,50.636399,3.069354,0.1875,1.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,4.0
25,6,26,50.636399,3.069354,0.1875,-3.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,-2.0
25,6,26,50.636399,3.069354,0.1875,-8.0
25,6,26,50.636399,3.069354,0.1875,-2.0
25,6,26,50.636399,3.069354,0.1875,3.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,-10.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,1.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,6,26,50.636399,3.069354,0.1875,-2.0
25,6,26,50.636399,3.069354,0.1875,-18.0
25,6,26,50.636399,3.069354,0.1875,6.0
25,7,25,50.636399,3.069354,0.21875,2.0
25,7,25,50.636399,3.069354,0.21875,6.0
25,7,25,50.636399,3.069354,0.21875,-4.0
25,7,25,50.636399,3.069354,0.21875,4.0
25,7,25,50.636399,3.069354,0.21875,-11.0
25,9,23,50.636399,3.069354,0.28125,-2.0
25,9,23,50.636399,3.069354,0.28125,-13.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,4.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,4.0
25,9,23,50.636399,3.069354,0.28125,-6.0
25,9,23,50.636399,3.069354,0.28125,-1.0
25,12,20,50.636399,3.069354,0.375,-4.0
25,12,20,50.636399,3.069354,0.375,-9.0
25,12,20,50.636399,3.069354,0.375,5.0
25,12,20,50.636399,3.069354,0.375,2.0
25,12,20,50.636399,3.069354,0.375,9.0
25,13,19,50.636399,3.069354,0.40625,0.0
25,13,19,50.636399,3.069354,0.40625,5.0
25,13,19,50.636399,3.069354,0.40625,5.0
25,13,19,50.636399,3.069354,0.40625,5.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,9.0
25,13,19,50.636399,3.069354,0.40625,0.0
25,13,19,50.636399,3.069354,0.40625,-5.0
25,13,19,50.636399,3.069354,0.40625,-4.0
25,4,28,50.636399,3.069354,0.125,1.0
25,4,28,50.636399,3.069354,0.125,0.0
25,4,28,50.636399,3.069354,0.125,-11.0
25,4,28,50.636399,3.069354,0.125,-15.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-7.0
25,4,28,50.636399,3.069354,0.125,-9.0
25,4,28,50.636399,3.069354,0.125,3.0
25,4,28,50.636399,3.069354,0.125,-2.0
25,4,28,50.636399,3.069354,0.125,0.0
25,4,28,50.636399,3.069354,0.125,-8.0
25,4,28,50.636399,3.069354,0.125,-4.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,2.0
25,4,28,50.636399,3.069354,0.125,-20.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,4.0
25,4,28,50.636399,3.069354,0.125,-21.0
25,4,28,50.636399,3.069354,0.125,-2.0
25,4,28,50.636399,3.069354,0.125,-5.0
25,8,24,50.636399,3.069354,0.25,-6.0
25,8,24,50.636399,3.069354,0.25,-2.0
25,8,24,50.636399,3.069354,0.25,8.0
25,8,24,50.636399,3.069354,0.25,4.0
25,8,24,50.636399,3.069354,0.25,4.0
25,8,24,50.636399,3.069354,0.25,-7.0
25,8,24,50.636399,3.069354,0.25,-4.0
25,8,24,50.636399,3.069354,0.25,-5.0
25,8,24,50.636399,3.069354,0.25,-1.0
25,8,24,50.636399,3.069354,0.25,-3.0
25,8,24,50.636399,3.069354,0.25,-8.0
25,8,24,50.636399,3.069354,0.25,6.0
25,8,24,50.636399,3.069354,0.25,8.0
25,14,18,50.636399,3.069354,0.4375,9.0
25,14,18,50.636399,3.069354,0.4375,-1.0
25,13,19,50.636399,3.069354,0.40625,-2.0
25,2,30,50.636399,3.069354,0.0625,-5.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,2,30,50.636399,3.069354,0.0625,-3.0
25,2,30,50.636399,3.069354,0.0625,-14.0
25,6,26,50.636399,3.069354,0.1875,-6.0
25,3,29,50.636399,3.069354,0.09375,-12.0
25,3,29,50.636399,3.069354,0.09375,0.0
25,3,29,50.636399,3.069354,0.09375,-9.0
25,3,29,50.636399,3.069354,0.09375,-4.0
25,5,27,50.636399,3.069354,0.15625,-17.0
25,5,27,50.636399,3.069354,0.15625,-15.0
25,6,26,50.636399,3.069354,0.1875,-5.0
25,7,25,50.636399,3.069354,0.21875,3.0
25,7,25,50.636399,3.069354,0.21875,-9.0
25,7,25,50.636399,3.069354,0.21875,-6.0
25,5,27,50.636399,3.069354,0.15625,2.0
25,5,27,50.636399,3.069354,0.15625,-12.0
25,5,27,50.636399,3.069354,0.15625,1.0
25,5,27,50.636399,3.069354,0.15625,-2.0
25,5,27,50.636399,3.069354,0.15625,1.0
25,5,27,50.636399,3.069354,0.15625,1.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,2,30,50.636399,3.069354,0.0625,-9.0
25,2,30,50.636399,3.069354,0.0625,-9.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,2,30,50.636399,3.069354,0.0625,-2.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,2,30,50.636399,3.069354,0.0625,-13.0
25,2,30,50.636399,3.069354,0.0625,-2.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,2,30,50.636399,3.069354,0.0625,2.0
25,10,22,50.636399,3.069354,0.3125,8.0
25,11,21,50.636399,3.069354,0.34375,1.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,3.0
25,13,19,50.636399,3.069354,0.40625,4.0
25,13,19,50.636399,3.069354,0.40625,8.0
25,15,17,50.636399,3.069354,0.46875,12.0
25,15,17,50.636399,3.069354,0.46875,15.0
25,15,17,50.636399,3.069354,0.46875,15.0
25,15,17,50.636399,3.069354,0.46875,4.0
25,15,17,50.636399,3.069354,0.46875,7.0
25,15,17,50.636399,3.069354,0.46875,3.0
25,15,17,50.636399,3.069354,0.46875,-3.0
25,22,10,50.636399,3.069354,0.6875,-18.0
25,22,10,50.636399,3.069354,0.6875,22.0
25,22,10,50.636399,3.069354,0.6875,8.0
25,22,10,50.636399,3.069354,0.6875,11.0
25,22,10,50.636399,3.069354,0.6875,20.0
25,22,10,50.636399,3.069354,0.6875,10.0
25,22,10,50.636399,3.069354,0.6875,14.0
25,26,6,50.636399,3.069354,0.8125,18.0
25,26,6,50.636399,3.069354,0.8125,23.0
25,26,6,50.636399,3.069354,0.8125,25.0
25,26,6,50.636399,3.069354,0.8125,17.0
25,26,6,50.636399,3.069354,0.8125,20.0
25,26,6,50.636399,3.069354,0.8125,10.0
25,26,6,50.636399,3.069354,0.8125,23.0
25,28,4,50.636399,3.069354,0.875,23.0
25,28,4,50.636399,3.069354,0.875,19.0
25,29,3,50.636399,3.069354,0.90625,19.0
25,29,3,50.636399,3.069354,0.90625,24.0
25,29,3,50.636399,3.069354,0.90625,28.0
25,29,3,50.636399,3.069354,0.90625,21.0
25,29,3,50.636399,3.069354,0.90625,22.0
25,29,3,50.636399,3.069354,0.90625,8.0
25,29,3,50.636399,3.069354,0.90625,27.0
25,29,3,50.636399,3.069354,0.90625,29.0
25,29,3,50.636399,3.069354,0.90625,24.0
25,29,3,50.636399,3.069354,0.90625,17.0
25,29,3,50.636399,3.069354,0.90625,17.0
25,29,3,50.636399,3.069354,0.90625,24.0
25,29,3,50.636399,3.069354,0.90625,21.0
25,29,3,50.636399,3.069354,0.90625,24.0
25,29,3,50.636399,3.069354,0.90625,18.0
25,29,3,50.636399,3.069354,0.90625,22.0
25,29,3,50.636399,3.069354,0.90625,22.0
25,29,3,50.636399,3.069354,0.90625,14.0
25,29,3,50.636399,3.069354,0.90625,17.0
25,29,3,50.636399,3.069354,0.90625,9.0
25,29,3,50.636399,3.069354,0.90625,25.0
25,29,3,50.636399,3.069354,0.90625,7.0
25,29,3,50.636399,3.069354,0.90625,19.0
25,29,3,50.636399,3.069354,0.90625,26.0
25,29,3,50.636399,3.069354,0.90625,14.0
25,29,3,50.636399,3.069354,0.90625,17.0
25,32,0,50.636399,3.069354,1.0,23.0
25,32,0,50.636399,3.069354,1.0,31.0
25,32,0,50.636399,3.069354,1.0,19.0
25,32,0,50.636399,3.069354,1.0,21.0
25,32,0,50.636399,3.069354,1.0,22.0
25,29,3,50.636399,3.069354,0.90625,23.0
25,29,3,50.636399,3.069354,0.90625,23.0
25,29,3,50.636399,3.069354,0.90625,27.0
25,29,3,50.636399,3.069354,0.90625,11.0
25,29,3,50.636399,3.069354,0.90625,29.0
25,29,3,50.636399,3.069354,0.90625,25.0
25,29,3,50.636399,3.069354,0.90625,23.0
25,29,3,50.636399,3.069354,0.90625,29.0
25,25,7,50.636399,3.069354,0.78125,9.0
25,25,7,50.636399,3.069354,0.78125,19.0
25,25,7,50.636399,3.069354,0.78125,23.0
25,25,7,50.636399,3.069354,0.78125,10.0
25,20,12,50.636399,3.069354,0.625,3.0
25,19,13,50.636399,3.069354,0.59375,16.0
25,19,13,50.636399,3.069354,0.59375,2.0
25,19,13,50.636399,3.069354,0.59375,12.0
25,19,13,50.636399,3.069354,0.59375,15.0
25,19,13,50.636399,3.069354,0.59375,0.0
25,19,13,50.636399,3.069354,0.59375,8.0
25,19,13,50.636399,3.069354,0.59375,11.0
25,19,13,50.636399,3.069354,0.59375,17.0
25,19,13,50.636399,3.069354,0.59375,19.0
25,19,13,50.636399,3.069354,0.59375,19.0
25,14,18,50.636399,3.069354,0.4375,14.0
25,14,18,50.636399,3.069354,0.4375,-2.0
25,14,18,50.636399,3.069354,0.4375,14.0
25,14,18,50.636399,3.069354,0.4375,14.0
25,14,18,50.636399,3.069354,0.4375,9.0
25,14,18,50.636399,3.069354,0.4375,-1.0
25,14,18,50.636399,3.069354,0.4375,14.0
25,14,18,50.636399,3.069354,0.4375,-4.0
25,14,18,50.636399,3.069354,0.4375,8.0
25,14,18,50.636399,3.069354,0.4375,14.0
25,14,18,50.636399,3.069354,0.4375,9.0
25,10,22,50.636399,3.069354,0.3125,4.0
25,10,22,50.636399,3.069354,0.3125,-6.0
25,10,22,50.636399,3.069354,0.3125,5.0
25,10,22,50.636399,3.069354,0.3125,-6.0
25,10,22,50.636399,3.069354,0.3125,10.0
25,10,22,50.636399,3.069354,0.3125,5.0
25,10,22,50.636399,3.069354,0.3125,10.0
25,10,22,50.636399,3.069354,0.3125,3.0
25,10,22,50.636399,3.069354,0.3125,3.0
25,10,22,50.636399,3.069354,0.3125,2.0
25,10,22,50.636399,3.069354,0.3125,1.0
25,10,22,50.636399,3.069354,0.3125,-2.0
25,11,21,50.636399,3.069354,0.34375,6.0
25,11,21,50.636399,3.069354,0.34375,11.0
25,11,21,50.636399,3.069354,0.34375,2.0
25,10,22,50.636399,3.069354,0.3125,-1.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,8.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,-7.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,8.0
25,9,23,50.636399,3.069354,0.28125,-2.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,9,23,50.636399,3.069354,0.28125,0.0
25,9,23,50.636399,3.069354,0.28125,3.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,9,23,50.636399,3.069354,0.28125,4.0
25,9,23,50.636399,3.069354,0.28125,0.0
25,9,23,50.636399,3.069354,0.28125,3.0
25,9,23,50.636399,3.069354,0.28125,-2.0
25,9,23,50.636399,3.069354,0.28125,-13.0
25,10,22,50.636399,3.069354,0.3125,7.0
25,10,22,50.636399,3.069354,0.3125,-13.0
25,10,22,50.636399,3.069354,0.3125,-7.0
25,10,22,50.636399,3.069354,0.3125,8.0
25,10,22,50.636399,3.069354,0.3125,2.0
25,10,22,50.636399,3.069354,0.3125,2.0
25,10,22,50.636399,3.069354,0.3125,-10.0
25,10,22,50.636399,3.069354,0.3125,10.0
25,10,22,50.636399,3.069354,0.3125,7.0
25,10,22,50.636399,3.069354,0.3125,0.0
25,10,22,50.636399,3.069354,0.3125,-5.0
25,10,22,50.636399,3.069354,0.3125,5.0
25,10,22,50.636399,3.069354,0.3125,10.0
25,10,22,50.636399,3.069354,0.3125,3.0
25,10,22,50.636399,3.069354,0.3125,3.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,9,23,50.636399,3.069354,0.28125,1.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,1.0
25,9,23,50.636399,3.069354,0.28125,-2.0
25,9,23,50.636399,3.069354,0.28125,1.0
25,9,23,50.636399,3.069354,0.28125,-13.0
25,9,23,50.636399,3.069354,0.28125,-5.0
25,9,23,50.636399,3.069354,0.28125,5.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,9.0
25,9,23,50.636399,3.069354,0.28125,-3.0
25,9,23,50.636399,3.069354,0.28125,2.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,3.0
25,13,19,50.636399,3.069354,0.40625,-13.0
25,13,19,50.636399,3.069354,0.40625,-4.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,9.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,4.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,2.0
25,13,19,50.636399,3.069354,0.40625,9.0
25,13,19,50.636399,3.069354,0.40625,-17.0
25,13,19,50.636399,3.069354,0.40625,-4.0
25,13,19,50.636399,3.069354,0.40625,8.0
25,13,19,50.636399,3.069354,0.40625,7.0
25,13,19,50.636399,3.069354,0.40625,12.0
25,13,19,50.636399,3.069354,0.40625,13.0
25,13,19,50.636399,3.069354,0.40625,12.0
25,13,19,50.636399,3.069354,0.40625,5.0
25,13,19,50.636399,3.069354,0.40625,-1.0
25,13,19,50.636399,3.069354,0.40625,8.0
25,16,16,50.636399,3.069354,0.5,16.0
25,16,16,50.636399,3.069354,0.5,15.0
25,16,16,50.636399,3.069354,0.5,16.0
25,17,15,50.636399,3.069354,0.53125,-2.0
25,17,15,50.636399,3.069354,0.53125,7.0
25,17,15,50.636399,3.069354,0.53125,5.0
25,17,15,50.636399,3.069354,0.53125,11.0
25,17,15,50.636399,3.069354,0.53125,16.0
25,17,15,50.636399,3.069354,0.53125,12.0
25,17,15,50.636399,3.069354,0.53125,17.0
25,17,15,50.636399,3.069354,0.53125,11.0
25,17,15,50.636399,3.069354,0.53125,9.0
25,17,15,50.636399,3.069354,0.53125,12.0
25,17,15,50.636399,3.069354,0.53125,14.0
25,17,15,50.636399,3.069354,0.53125,9.0
