time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
1942,33,25,0,50.63022,3.035681,1.0
1942,29,27,1,50.647236,3.059376,0.9642857142857143
1942,221,26,3,50.69184,3.173925,0.896551724137931
1942,36,27,8,50.62624,3.039911,0.7714285714285715
1942,43,24,8,50.629044,3.058288,0.75
1942,5,22,18,50.63156,3.054738,0.55
1942,8,22,18,50.632366,3.062313,0.55
1942,2,0,31,50.632233,3.046134,0.0
1942,9,0,36,50.63393,3.044986,0.0
1942,10,0,31,50.63589,3.062471,0.0
1942,28,0,39,50.634686,3.048344,0.0
1942,62,0,30,50.632965,3.076437,0.0
1942,82,0,32,50.63999,3.075204,0.0
1942,159,0,40,50.637726,3.071892,0.0
1942,201,0,30,50.673943,3.163443,0.0
1942,1,0,0,50.641926,3.075992,
1942,264,0,0,50.697895,3.206297,
1942,87,0,0,50.632393,3.110669,
1942,89,0,0,50.619312,3.041299,
1942,92,0,0,50.63665,3.091106,
1942,105,0,0,50.638126,3.10231,
1942,106,0,0,50.638123,3.112704,
1942,109,0,0,50.623466,3.030667,
1942,112,0,0,50.626846,3.115101,
1942,118,0,0,50.641834,3.022364,
1942,127,0,0,50.63708,3.127964,
1942,129,0,0,50.63608,3.130853,
1942,134,0,0,50.6221,3.131706,
1942,136,0,0,50.62972,3.133873,
1942,215,0,0,50.684593,3.200799,
1942,235,0,0,50.696327,3.16713,
1942,262,0,1,50.701187,3.215011,0.0
1942,263,0,1,50.69626,3.209156,0.0
1942,299,0,1,50.6151322,3.0863797,0.0
1942,59,0,1,50.622223,3.077127,0.0
1942,128,0,1,50.633842,3.127335,0.0
1942,143,0,1,50.61776,3.146026,0.0
1942,145,0,1,50.61992,3.14528,0.0
1942,126,0,3,50.64057,3.115571,0.0
1942,228,0,7,50.69535,3.180779,0.0
1942,231,0,10,50.689762,3.177179,0.0
1942,258,0,12,50.710735,3.159881,0.0
1942,222,0,12,50.6941,3.172165,0.0
1942,261,0,13,50.732277,3.157656,0.0
1942,140,0,14,50.623795,3.144815,0.0
1942,166,0,16,50.63084,3.04483,0.0
1942,176,0,16,50.604525,3.031224,0.0
1942,233,0,16,50.702026,3.172654,0.0
1942,269,0,20,50.676944,3.167306,0.0
1942,58,0,20,50.62073,3.07895,0.0
1942,203,0,20,50.68079,3.167454,0.0
1942,26,0,21,50.63457,3.068007,0.0
1942,49,0,24,50.61957,3.068387,0.0
1942,61,0,24,50.629246,3.075218,0.0
1942,218,0,24,50.67392,3.18514,0.0
1942,162,0,25,50.628544,3.065015,0.0
1942,14,1,38,50.6379088,3.0508558,0.02564102564102564
1942,24,1,39,50.637078,3.070774,0.025
1942,40,1,27,50.62614,3.051729,0.03571428571428571
1942,86,1,11,50.62903,3.10295,0.08333333333333333
1942,237,1,11,50.719803,3.156338,0.08333333333333333
1942,240,1,11,50.71922,3.163396,0.08333333333333333
1942,161,1,14,50.634417,3.0822274,0.06666666666666667
1942,32,1,15,50.64142,3.067873,0.0625
1942,147,1,15,50.614052,3.062195,0.0625
1942,171,1,15,50.62479,3.080467,0.0625
1942,226,1,15,50.68645,3.170006,0.0625
1942,3,1,16,50.636093,3.050447,0.058823529411764705
1942,23,1,17,50.639107,3.065548,0.05555555555555555
1942,66,1,17,50.63237,3.066273,0.05555555555555555
1942,146,1,18,50.63268,3.052483,0.05263157894736842
1942,305,1,19,50.67057,3.1443,0.05
1942,60,1,19,50.621185,3.072363,0.05
1942,160,1,19,50.637709,3.077478,0.05
1942,68,1,22,50.630836,3.047778,0.043478260869565216
1942,202,1,23,50.677914,3.162353,0.041666666666666664
1942,63,2,30,50.629738,3.078224,0.0625
1942,220,2,12,50.693768,3.167666,0.14285714285714285
1942,256,2,14,50.73682,3.1712308,0.125
1942,116,2,14,50.64891,3.078336,0.125
1942,13,2,16,50.63671,3.054773,0.1111111111111111
1942,54,2,17,50.62338,3.051565,0.10526315789473684
1942,34,2,18,50.63413,3.041209,0.1
1942,79,2,18,50.61295,3.047268,0.1
1942,90,2,18,50.64569,3.0858226,0.1
1942,173,2,18,50.61352,3.03677,0.1
1942,48,2,24,50.61843,3.07241,0.07692307692307693
1942,25,3,29,50.636399,3.069354,0.09375
1942,88,3,27,50.635082,3.058015,0.1
1942,210,3,9,50.676884,3.187817,0.25
1942,190,3,11,50.662941,3.057167,0.21428571428571427
1942,41,3,13,50.656487,3.088004,0.1875
1942,139,3,13,50.62577,3.144714,0.1875
1942,149,3,14,50.609592,3.075483,0.17647058823529413
1942,238,3,14,50.72075,3.152659,0.17647058823529413
1942,78,3,15,50.615536,3.048518,0.16666666666666666
1942,17,3,16,50.644695,3.060867,0.15789473684210525
1942,64,3,16,50.6318,3.071392,0.15789473684210525
1942,270,3,17,50.664211,3.130098,0.15
1942,302,3,17,50.60301,3.06925,0.15
1942,303,3,17,50.60709,3.06558,0.15
1942,174,3,24,50.607664,3.038892,0.1111111111111111
1942,27,4,32,50.635014,3.064802,0.1111111111111111
1942,155,4,11,50.655098,3.051201,0.26666666666666666
1942,257,4,12,50.71473,3.157369,0.25
1942,268,4,12,50.6967934,3.1684926,0.25
1942,70,4,12,50.63424,3.073991,0.25
1942,252,4,12,50.72263,3.150377,0.25
1942,251,4,14,50.72551,3.156554,0.2222222222222222
1942,4,4,16,50.624695,3.048961,0.2
1942,260,4,16,50.721308,3.158104,0.2
1942,21,4,16,50.64193,3.061774,0.2
1942,83,4,20,50.63378,3.02059,0.16666666666666666
1942,12,4,21,50.637486,3.065902,0.16
1942,131,4,21,50.619602,3.13197,0.16
1942,85,5,7,50.62504,3.1008,0.4166666666666667
1942,111,5,7,50.62486,3.116677,0.4166666666666667
1942,214,5,7,50.6795,3.179257,0.4166666666666667
1942,151,5,8,50.60642,3.072209,0.38461538461538464
1942,232,5,9,50.699734,3.174347,0.35714285714285715
1942,204,5,10,50.684757,3.171974,0.3333333333333333
1942,7,5,11,50.633728,3.055307,0.3125
1942,102,5,11,50.64218,3.109699,0.3125
1942,234,5,11,50.7004,3.161378,0.3125
1942,114,5,12,50.62651,3.079211,0.29411764705882354
1942,132,5,14,50.61606,3.132006,0.2631578947368421
1942,271,5,15,50.669867,3.131048,0.25
1942,275,5,15,50.665946,3.198101,0.25
1942,138,5,15,50.631298,3.126914,0.25
1942,73,5,18,50.642315,3.087979,0.21739130434782608
1942,94,5,19,50.63579,3.033977,0.20833333333333334
1942,35,5,23,50.62899,3.043307,0.17857142857142858
1942,81,6,4,50.63529,3.115088,0.6
1942,246,6,5,50.72271,3.163794,0.5454545454545454
1942,243,6,6,50.718204,3.15749,0.5
1942,248,6,6,50.728798,3.158835,0.5
1942,249,6,6,50.728798,3.154051,0.5
1942,253,6,6,50.72498,3.150884,0.5
1942,165,6,8,50.632367,3.05816,0.42857142857142855
1942,168,6,8,50.630855,3.0226,0.42857142857142855
1942,152,6,9,50.610582,3.065103,0.4
1942,164,6,9,50.63393,3.061687,0.4
1942,265,6,10,50.67441,3.14721,0.375
1942,103,6,10,50.639828,3.106677,0.375
1942,189,6,10,50.646418,3.106625,0.375
1942,241,6,11,50.722343,3.170847,0.35294117647058826
1942,259,6,12,50.704693,3.160515,0.3333333333333333
1942,119,6,12,50.640957,3.018803,0.3333333333333333
1942,120,6,12,50.63899,3.01154,0.3333333333333333
1942,274,6,14,50.667847,3.192974,0.3
1942,125,6,14,50.643883,3.118579,0.3
1942,51,7,33,50.62482,3.068689,0.175
1942,208,7,5,50.67544,3.181998,0.5833333333333334
1942,244,7,5,50.727453,3.166828,0.5833333333333334
1942,255,7,5,50.7134,3.165011,0.5833333333333334
1942,177,7,6,50.616763,3.023032,0.5384615384615384
1942,217,7,9,50.67869,3.172558,0.4375
1942,225,7,9,50.683987,3.16327,0.4375
1942,30,7,11,50.64297,3.067375,0.3888888888888889
1942,133,7,11,50.61915,3.126501,0.3888888888888889
1942,191,7,11,50.638838,3.1317727,0.3888888888888889
1942,212,7,11,50.682053,3.182205,0.3888888888888889
1942,227,7,11,50.699436,3.159658,0.3888888888888889
1942,273,7,13,50.670865,3.198875,0.35
1942,307,7,13,50.61245,3.12268,0.35
1942,142,7,13,50.6206,3.138207,0.35
1942,199,7,13,50.612921,3.003634,0.35
1942,250,7,15,50.72389,3.160344,0.3181818181818182
1942,55,7,16,50.617847,3.061758,0.30434782608695654
1942,15,7,17,50.6449,3.050645,0.2916666666666667
1942,100,7,17,50.651638,3.081625,0.2916666666666667
1942,141,7,17,50.61682,3.140808,0.2916666666666667
1942,53,8,30,50.61856,3.049251,0.21052631578947367
1942,266,8,3,50.6875,3.1585592,0.7272727272727273
1942,169,8,4,50.644685,3.057953,0.6666666666666666
1942,188,8,4,50.637103,3.097538,0.6666666666666666
1942,247,8,7,50.73418,3.1681724,0.5333333333333333
1942,216,8,8,50.681797,3.194122,0.5
1942,242,8,10,50.716843,3.167834,0.4444444444444444
1942,276,8,12,50.67756,3.14019,0.4
1942,306,8,12,50.63599,3.13566,0.4
1942,99,8,16,50.654602,3.073805,0.3333333333333333
1942,150,8,16,50.60548,3.077622,0.3333333333333333
1942,96,8,19,50.64543,3.075116,0.2962962962962963
1942,20,8,21,50.640385,3.062053,0.27586206896551724
1942,207,8,21,50.69138,3.17966,0.27586206896551724
1942,137,8,22,50.615868,3.126089,0.26666666666666666
1942,172,9,2,50.612635,3.059261,0.8181818181818182
1942,223,9,3,50.6903353,3.1690075,0.75
1942,97,9,8,50.65937,3.074057,0.5294117647058824
1942,42,9,9,50.62789,3.06209,0.5
1942,104,9,9,50.64584,3.112744,0.5
1942,254,9,9,50.71732,3.162455,0.5
1942,308,9,11,50.611307,2.994654,0.45
1942,108,9,11,50.645267,3.100516,0.45
1942,163,9,11,50.625597,3.064497,0.45
1942,194,9,11,50.665968,3.049462,0.45
1942,76,9,15,50.632996,3.089651,0.375
1942,84,9,15,50.627243,3.109266,0.375
1942,80,9,21,50.61989,3.084357,0.3
1942,37,10,2,50.62337,3.037553,0.8333333333333334
1942,107,10,2,50.636105,3.106438,0.8333333333333334
1942,184,10,2,50.651107,3.0678,0.8333333333333334
1942,239,10,3,50.730289,3.167723,0.7692307692307693
1942,192,10,4,50.6312847,3.1350379,0.7142857142857143
1942,180,10,5,50.652107,3.029324,0.6666666666666666
1942,175,10,6,50.60301,3.038779,0.625
1942,219,10,7,50.695477,3.164222,0.5882352941176471
1942,272,10,8,50.671517,3.183123,0.5555555555555556
1942,38,10,8,50.62429,3.045321,0.5555555555555556
1942,304,10,10,50.66351,3.138682,0.5
1942,312,10,10,50.672499,3.069317,0.5
1942,167,10,10,50.626382,3.047066,0.5
1942,198,10,10,50.614392,3.010842,0.5
1942,11,10,22,50.63734,3.060977,0.3125
1942,230,11,0,50.70076,3.18407,1.0
1942,185,11,1,50.65722,3.056147,0.9166666666666666
1942,123,11,6,50.665348,3.075792,0.6470588235294118
1942,46,11,7,50.62629,3.061198,0.6111111111111112
1942,95,11,7,50.63041,3.097037,0.6111111111111112
1942,113,11,7,50.651337,3.08945,0.6111111111111112
1942,211,11,7,50.674164,3.174519,0.6111111111111112
1942,301,11,9,50.65281,3.02604,0.55
1942,310,11,9,50.676607,3.065308,0.55
1942,195,11,9,50.631135,3.008346,0.55
1942,197,11,9,50.630834,3.013247,0.55
1942,101,11,12,50.6423,3.099291,0.4782608695652174
1942,309,11,13,50.610949,2.983948,0.4583333333333333
1942,47,11,15,50.62824,3.069233,0.4230769230769231
1942,170,12,0,50.62195,3.06038,1.0
1942,182,12,0,50.649644,3.03812,1.0
1942,186,12,0,50.672415,3.0924237,1.0
1942,236,12,0,50.694714,3.192643,1.0
1942,18,12,2,50.6428,3.055932,0.8571428571428571
1942,121,12,4,50.644855,3.013238,0.75
1942,124,12,6,50.6618,3.096235,0.6666666666666666
1942,31,12,8,50.644264,3.062935,0.6
1942,19,12,12,50.64031,3.05774,0.5
1942,144,12,12,50.6258,3.14862,0.5
1942,224,13,1,50.691406,3.162704,0.9285714285714286
1942,16,13,2,50.646225,3.053499,0.8666666666666667
1942,110,13,3,50.62487,3.034234,0.8125
1942,213,13,4,50.68859,3.182028,0.7647058823529411
1942,72,13,5,50.637302,3.024314,0.7222222222222222
1942,178,13,5,50.615246,3.018435,0.7222222222222222
1942,245,13,5,50.724581,3.166122,0.7222222222222222
1942,267,13,7,50.670155,3.154898,0.65
1942,209,13,7,50.674995,3.195737,0.65
1942,67,13,11,50.621952,3.04534,0.5416666666666666
1942,50,13,12,50.62224,3.067004,0.52
1942,22,13,17,50.64144,3.064974,0.43333333333333335
