time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
0530,83,22,2,50.63378,3.02059,0.9166666666666666
0530,84,22,2,50.627243,3.109266,0.9166666666666666
0530,221,27,2,50.69184,3.173925,0.9310344827586207
0530,36,26,10,50.62624,3.039911,0.7222222222222222
0530,11,0,32,50.63734,3.060977,0.0
0530,40,0,28,50.62614,3.051729,0.0
0530,1,0,0,50.641926,3.075992,
0530,264,0,0,50.697895,3.206297,
0530,299,0,0,50.6151322,3.0863797,
0530,87,0,0,50.632393,3.110669,
0530,89,0,0,50.619312,3.041299,
0530,92,0,0,50.63665,3.091106,
0530,105,0,0,50.638126,3.10231,
0530,106,0,0,50.638123,3.112704,
0530,109,0,0,50.623466,3.030667,
0530,112,0,0,50.626846,3.115101,
0530,118,0,0,50.641834,3.022364,
0530,127,0,0,50.63708,3.127964,
0530,129,0,0,50.63608,3.130853,
0530,134,0,0,50.6221,3.131706,
0530,136,0,0,50.62972,3.133873,
0530,215,0,0,50.684593,3.200799,
0530,235,0,0,50.696327,3.16713,
0530,262,0,1,50.701187,3.215011,0.0
0530,263,0,1,50.69626,3.209156,0.0
0530,59,0,1,50.622223,3.077127,0.0
0530,128,0,1,50.633842,3.127335,0.0
0530,143,0,1,50.61776,3.146026,0.0
0530,145,0,1,50.61992,3.14528,0.0
0530,126,0,3,50.64057,3.115571,0.0
0530,228,0,7,50.69535,3.180779,0.0
0530,231,0,10,50.689762,3.177179,0.0
0530,258,0,12,50.710735,3.159881,0.0
0530,222,0,12,50.6941,3.172165,0.0
0530,261,0,13,50.732277,3.157656,0.0
0530,140,0,14,50.623795,3.144815,0.0
0530,164,0,16,50.63393,3.061687,0.0
0530,176,0,16,50.604525,3.031224,0.0
0530,233,0,16,50.702026,3.172654,0.0
0530,251,0,18,50.72551,3.156554,0.0
0530,269,0,20,50.676944,3.167306,0.0
0530,305,0,20,50.67057,3.1443,0.0
0530,39,0,22,50.627674,3.050173,0.0
0530,6,0,24,50.630943,3.060299,0.0
0530,200,0,24,50.679123,3.155906,0.0
0530,218,0,24,50.67392,3.18514,0.0
0530,8,1,39,50.632366,3.062313,0.025
0530,20,1,28,50.640385,3.062053,0.034482758620689655
0530,22,1,29,50.64144,3.064974,0.03333333333333333
0530,27,1,35,50.635014,3.064802,0.027777777777777776
0530,237,1,11,50.719803,3.156338,0.08333333333333333
0530,240,1,11,50.71922,3.163396,0.08333333333333333
0530,165,1,13,50.632367,3.05816,0.07142857142857142
0530,16,1,15,50.646225,3.053499,0.0625
0530,225,1,15,50.683987,3.16327,0.0625
0530,30,1,17,50.64297,3.067375,0.05555555555555555
0530,270,1,19,50.664211,3.130098,0.05
0530,203,1,19,50.68079,3.167454,0.05
0530,15,1,23,50.6449,3.050645,0.041666666666666664
0530,61,1,23,50.629246,3.075218,0.041666666666666664
0530,100,1,23,50.651638,3.081625,0.041666666666666664
0530,5,2,38,50.63156,3.054738,0.05
0530,10,2,30,50.63589,3.062471,0.0625
0530,88,2,28,50.635082,3.058015,0.06666666666666667
0530,208,2,10,50.67544,3.181998,0.16666666666666666
0530,214,2,10,50.6795,3.179257,0.16666666666666666
0530,32,2,14,50.64142,3.067873,0.125
0530,70,2,14,50.63424,3.073991,0.125
0530,102,2,14,50.64218,3.109699,0.125
0530,226,2,14,50.68645,3.170006,0.125
0530,149,2,15,50.609592,3.075483,0.11764705882352941
0530,238,2,15,50.72075,3.152659,0.11764705882352941
0530,17,2,17,50.644695,3.060867,0.10526315789473684
0530,31,2,18,50.644264,3.062935,0.1
0530,302,2,18,50.60301,3.06925,0.1
0530,303,2,18,50.60709,3.06558,0.1
0530,58,2,18,50.62073,3.07895,0.1
0530,64,2,18,50.6318,3.071392,0.1
0530,160,2,18,50.637709,3.077478,0.1
0530,12,2,23,50.637486,3.065902,0.08
0530,2,3,28,50.632233,3.046134,0.0967741935483871
0530,80,3,27,50.61989,3.084357,0.1
0530,159,3,37,50.637726,3.071892,0.075
0530,169,3,9,50.644685,3.057953,0.25
0530,210,3,9,50.676884,3.187817,0.25
0530,151,3,10,50.60642,3.072209,0.23076923076923078
0530,256,3,13,50.73682,3.1712308,0.1875
0530,152,3,13,50.610582,3.065103,0.1875
