time_index,station_id,nb_velos_dispo,latitude,longitude
1311,68,22,50.630836,3.047778
1311,49,22,50.61957,3.068387
1311,221,27,50.69184,3.173925
1311,201,23,50.673943,3.163443
1311,25,22,50.636399,3.069354
1311,28,28,50.634686,3.048344
1311,9,22,50.63393,3.044986
1311,24,24,50.637078,3.070774
1311,29,0,50.647236,3.059376
1311,1,0,50.641926,3.075992
1311,264,0,50.697895,3.206297
1311,87,0,50.632393,3.110669
1311,89,0,50.619312,3.041299
1311,92,0,50.63665,3.091106
1311,105,0,50.638126,3.10231
1311,106,0,50.638123,3.112704
1311,109,0,50.623466,3.030667
1311,112,0,50.626846,3.115101
1311,118,0,50.641834,3.022364
1311,127,0,50.63708,3.127964
1311,129,0,50.63608,3.130853
1311,134,0,50.6221,3.131706
1311,136,0,50.62972,3.133873
1311,215,0,50.684593,3.200799
1311,235,0,50.696327,3.16713
1311,262,0,50.701187,3.215011
1311,263,0,50.69626,3.209156
1311,299,0,50.6151322,3.0863797
1311,59,0,50.622223,3.077127
1311,128,0,50.633842,3.127335
1311,143,0,50.61776,3.146026
1311,145,0,50.61992,3.14528
1311,126,0,50.64057,3.115571
1311,228,0,50.69535,3.180779
1311,231,0,50.689762,3.177179
1311,258,0,50.710735,3.159881
1311,169,0,50.644685,3.057953
1311,185,0,50.65722,3.056147
1311,222,0,50.6941,3.172165
1311,261,0,50.732277,3.157656
1311,18,0,50.6428,3.055932
1311,140,0,50.623795,3.144815
1311,16,0,50.646225,3.053499
1311,110,0,50.62487,3.034234
1311,233,0,50.702026,3.172654
1311,44,0,50.629063,3.053711
1311,78,0,50.615536,3.048518
1311,108,0,50.645267,3.100516
1311,302,0,50.60301,3.06925
1311,163,0,50.625597,3.064497
1311,167,0,50.626382,3.047066
1311,150,0,50.60548,3.077622
1311,153,0,50.65547,3.064989
1311,200,0,50.679123,3.155906
1311,202,0,50.677914,3.162353
1311,218,0,50.67392,3.18514
1311,81,1,50.63529,3.115088
1311,184,1,50.651107,3.0678
1311,237,1,50.719803,3.156338
1311,240,1,50.71922,3.163396
1311,152,1,50.610582,3.065103
1311,225,1,50.683987,3.16327
1311,149,1,50.609592,3.075483
1311,38,1,50.62429,3.045321
1311,119,1,50.640957,3.018803
1311,4,1,50.624695,3.048961
1311,79,1,50.61295,3.047268
1311,197,1,50.630834,3.013247
1311,39,1,50.627674,3.050173
1311,15,1,50.6449,3.050645
1311,172,2,50.612635,3.059261
1311,37,2,50.62337,3.037553
1311,151,2,50.60642,3.072209
1311,265,2,50.67441,3.14721
1311,116,2,50.64891,3.078336
1311,226,2,50.68645,3.170006
1311,238,2,50.72075,3.152659
1311,57,2,50.62418,3.058902
1311,270,2,50.664211,3.130098
1311,303,2,50.60709,3.06558
1311,305,2,50.67057,3.1443
1311,90,2,50.64569,3.0858226
1311,148,2,50.612194,3.074952
1311,73,2,50.642315,3.087979
1311,85,3,50.62504,3.1008
1311,210,3,50.676884,3.187817
1311,214,3,50.6795,3.179257
1311,220,3,50.693768,3.167666
1311,180,3,50.652107,3.029324
1311,256,3,50.73682,3.1712308
1311,257,3,50.71473,3.157369
1311,113,3,50.651337,3.08945
1311,260,3,50.721308,3.158104
1311,21,3,50.64193,3.061774
1311,60,3,50.621185,3.072363
1311,203,3,50.68079,3.167454
1311,61,3,50.629246,3.075218
1311,12,3,50.637486,3.065902
1311,96,3,50.64543,3.075116
1311,107,4,50.636105,3.106438
1311,170,4,50.62195,3.06038
1311,155,4,50.655098,3.051201
1311,66,4,50.63237,3.066273
1311,251,4,50.72551,3.156554
1311,54,4,50.62338,3.051565
1311,52,4,50.62276,3.063799
1311,94,4,50.63579,3.033977
1311,36,5,50.62624,3.039911
1311,43,5,50.629044,3.058288
1311,51,5,50.62482,3.068689
1311,165,5,50.632367,3.05816
1311,168,5,50.630855,3.0226
1311,190,5,50.662941,3.057167
1311,232,5,50.699734,3.174347
1311,268,5,50.6967934,3.1684926
1311,32,5,50.64142,3.067873
1311,102,5,50.64218,3.109699
