time_index,station_id,nb_velos_dispo,latitude,longitude
1224,221,28,50.69184,3.173925
1224,174,24,50.607664,3.038892
1224,1,0,50.641926,3.075992
1224,264,0,50.697895,3.206297
1224,87,0,50.632393,3.110669
1224,89,0,50.619312,3.041299
1224,92,0,50.63665,3.091106
1224,105,0,50.638126,3.10231
1224,106,0,50.638123,3.112704
1224,109,0,50.623466,3.030667
1224,112,0,50.626846,3.115101
1224,118,0,50.641834,3.022364
1224,127,0,50.63708,3.127964
1224,129,0,50.63608,3.130853
1224,134,0,50.6221,3.131706
1224,136,0,50.62972,3.133873
1224,215,0,50.684593,3.200799
1224,235,0,50.696327,3.16713
1224,262,0,50.701187,3.215011
1224,263,0,50.69626,3.209156
1224,299,0,50.6151322,3.0863797
1224,59,0,50.622223,3.077127
1224,128,0,50.633842,3.127335
1224,143,0,50.61776,3.146026
1224,145,0,50.61992,3.14528
1224,126,0,50.64057,3.115571
1224,228,0,50.69535,3.180779
1224,231,0,50.689762,3.177179
1224,258,0,50.710735,3.159881
1224,222,0,50.6941,3.172165
1224,261,0,50.732277,3.157656
1224,140,0,50.623795,3.144815
1224,16,0,50.646225,3.053499
1224,152,0,50.610582,3.065103
1224,233,0,50.702026,3.172654
1224,17,0,50.644695,3.060867
1224,44,0,50.629063,3.053711
1224,108,0,50.645267,3.100516
1224,302,0,50.60301,3.06925
1224,15,0,50.6449,3.050645
1224,150,0,50.60548,3.077622
1224,200,0,50.679123,3.155906
1224,202,0,50.677914,3.162353
1224,218,0,50.67392,3.18514
1224,50,0,50.62224,3.067004
1224,29,1,50.647236,3.059376
1224,36,1,50.62624,3.039911
1224,81,1,50.63529,3.115088
1224,172,1,50.612635,3.059261
1224,237,1,50.719803,3.156338
1224,240,1,50.71922,3.163396
1224,151,1,50.60642,3.072209
1224,149,1,50.609592,3.075483
1224,38,1,50.62429,3.045321
1224,4,1,50.624695,3.048961
1224,79,1,50.61295,3.047268
1224,39,1,50.627674,3.050173
1224,40,2,50.62614,3.051729
1224,37,2,50.62337,3.037553
1224,169,2,50.644685,3.057953
1224,184,2,50.651107,3.0678
1224,18,2,50.6428,3.055932
1224,180,2,50.652107,3.029324
1224,225,2,50.683987,3.16327
1224,226,2,50.68645,3.170006
1224,238,2,50.72075,3.152659
1224,78,2,50.615536,3.048518
1224,270,2,50.664211,3.130098
1224,21,2,50.64193,3.061774
1224,305,2,50.67057,3.1443
1224,148,2,50.612194,3.074952
1224,153,2,50.65547,3.064989
1224,85,3,50.62504,3.1008
1224,170,3,50.62195,3.06038
1224,185,3,50.65722,3.056147
1224,214,3,50.6795,3.179257
1224,256,3,50.73682,3.1712308
1224,257,3,50.71473,3.157369
1224,32,3,50.64142,3.067873
1224,116,3,50.64891,3.078336
1224,66,3,50.63237,3.066273
1224,113,3,50.651337,3.08945
1224,31,3,50.644264,3.062935
1224,260,3,50.721308,3.158104
1224,303,3,50.60709,3.06558
1224,60,3,50.621185,3.072363
1224,90,3,50.64569,3.0858226
1224,167,3,50.626382,3.047066
1224,197,3,50.630834,3.013247
1224,203,3,50.68079,3.167454
1224,73,3,50.642315,3.087979
1224,20,4,50.640385,3.062053
1224,107,4,50.636105,3.106438
1224,210,4,50.676884,3.187817
1224,168,4,50.630855,3.0226
1224,220,4,50.693768,3.167666
1224,265,4,50.67441,3.14721
1224,147,4,50.614052,3.062195
1224,251,4,50.72551,3.156554
1224,52,4,50.62276,3.063799
1224,96,4,50.64543,3.075116
1224,190,5,50.662941,3.057167
1224,232,5,50.699734,3.174347
1224,154,5,50.65532,3.060615
1224,268,5,50.6967934,3.1684926
1224,102,5,50.64218,3.109699
1224,157,5,50.64989,3.042045
1224,234,5,50.7004,3.161378
1224,196,5,50.636003,3.009396
1224,104,5,50.64584,3.112744
1224,269,5,50.676944,3.167306
1224,275,5,50.665946,3.198101
1224,64,5,50.6318,3.071392
1224,74,5,50.641238,3.083175
1224,141,5,50.61682,3.140808
1224,86,6,50.62903,3.10295
1224,208,6,50.67544,3.181998
1224,243,6,50.718204,3.15749
1224,246,6,50.72271,3.163794
