time_index,station_id,nb_velos_dispo,latitude,longitude
837,162,26,50.628544,3.065015
837,221,29,50.69184,3.173925
837,2,30,50.632233,3.046134
837,28,39,50.634686,3.048344
837,49,23,50.61957,3.068387
837,62,29,50.632965,3.076437
837,68,22,50.630836,3.047778
837,83,23,50.63378,3.02059
837,33,24,50.63022,3.035681
837,88,23,50.635082,3.058015
837,25,22,50.636399,3.069354
837,9,23,50.63393,3.044986
837,5,0,50.63156,3.054738
837,29,0,50.647236,3.059376
837,40,0,50.62614,3.051729
837,51,0,50.62482,3.068689
837,96,0,50.64543,3.075116
837,1,0,50.641926,3.075992
837,264,0,50.697895,3.206297
837,87,0,50.632393,3.110669
837,89,0,50.619312,3.041299
837,92,0,50.63665,3.091106
837,105,0,50.638126,3.10231
837,106,0,50.638123,3.112704
837,109,0,50.623466,3.030667
837,112,0,50.626846,3.115101
837,118,0,50.641834,3.022364
837,127,0,50.63708,3.127964
837,129,0,50.63608,3.130853
837,134,0,50.6221,3.131706
837,136,0,50.62972,3.133873
837,215,0,50.684593,3.200799
837,235,0,50.696327,3.16713
837,262,0,50.701187,3.215011
837,263,0,50.69626,3.209156
837,299,0,50.6151322,3.0863797
837,59,0,50.622223,3.077127
837,128,0,50.633842,3.127335
837,143,0,50.61776,3.146026
837,145,0,50.61992,3.14528
837,126,0,50.64057,3.115571
837,228,0,50.69535,3.180779
837,231,0,50.689762,3.177179
837,258,0,50.710735,3.159881
837,37,0,50.62337,3.037553
837,169,0,50.644685,3.057953
837,184,0,50.651107,3.0678
837,222,0,50.6941,3.172165
837,261,0,50.732277,3.157656
837,151,0,50.60642,3.072209
837,140,0,50.623795,3.144815
837,110,0,50.62487,3.034234
837,116,0,50.64891,3.078336
837,152,0,50.610582,3.065103
837,233,0,50.702026,3.172654
837,149,0,50.609592,3.075483
837,196,0,50.636003,3.009396
837,44,0,50.629063,3.053711
837,45,0,50.62633,3.05659
837,46,0,50.62629,3.061198
837,57,0,50.62418,3.058902
