time_index,station_id,nb_velos_dispo,latitude,longitude
514,83,22,50.63378,3.02059
514,84,22,50.627243,3.109266
514,221,27,50.69184,3.173925
514,36,26,50.62624,3.039911
514,20,0,50.640385,3.062053
514,40,0,50.62614,3.051729
514,159,0,50.637726,3.071892
514,1,0,50.641926,3.075992
514,264,0,50.697895,3.206297
514,299,0,50.6151322,3.0863797
514,87,0,50.632393,3.110669
514,89,0,50.619312,3.041299
514,92,0,50.63665,3.091106
514,105,0,50.638126,3.10231
514,106,0,50.638123,3.112704
514,109,0,50.623466,3.030667
514,112,0,50.626846,3.115101
514,118,0,50.641834,3.022364
514,127,0,50.63708,3.127964
514,129,0,50.63608,3.130853
514,134,0,50.6221,3.131706
514,136,0,50.62972,3.133873
514,215,0,50.684593,3.200799
514,235,0,50.696327,3.16713
514,262,0,50.701187,3.215011
514,263,0,50.69626,3.209156
514,59,0,50.622223,3.077127
514,128,0,50.633842,3.127335
514,143,0,50.61776,3.146026
514,145,0,50.61992,3.14528
514,126,0,50.64057,3.115571
514,228,0,50.69535,3.180779
514,231,0,50.689762,3.177179
514,258,0,50.710735,3.159881
514,222,0,50.6941,3.172165
514,261,0,50.732277,3.157656
514,140,0,50.623795,3.144815
514,164,0,50.63393,3.061687
514,176,0,50.604525,3.031224
514,233,0,50.702026,3.172654
514,251,0,50.72551,3.156554
514,269,0,50.676944,3.167306
514,305,0,50.67057,3.1443
514,6,0,50.630943,3.060299
514,200,0,50.679123,3.155906
514,218,0,50.67392,3.18514
514,8,1,50.632366,3.062313
514,11,1,50.63734,3.060977
514,27,1,50.635014,3.064802
514,237,1,50.719803,3.156338
514,240,1,50.71922,3.163396
514,165,1,50.632367,3.05816
514,16,1,50.646225,3.053499
514,225,1,50.683987,3.16327
514,30,1,50.64297,3.067375
514,270,1,50.664211,3.130098
514,203,1,50.68079,3.167454
514,39,1,50.627674,3.050173
514,15,1,50.6449,3.050645
514,61,1,50.629246,3.075218
514,100,1,50.651638,3.081625
514,12,1,50.637486,3.065902
514,5,2,50.63156,3.054738
514,10,2,50.63589,3.062471
514,22,2,50.64144,3.064974
