time_index,station_id,nb_velos_dispo,latitude,longitude
1320,49,22,50.61957,3.068387
1320,221,27,50.69184,3.173925
1320,201,22,50.673943,3.163443
1320,9,22,50.63393,3.044986
1320,24,24,50.637078,3.070774
1320,28,23,50.634686,3.048344
1320,29,0,50.647236,3.059376
1320,1,0,50.641926,3.075992
1320,264,0,50.697895,3.206297
1320,87,0,50.632393,3.110669
1320,89,0,50.619312,3.041299
1320,92,0,50.63665,3.091106
1320,105,0,50.638126,3.10231
1320,106,0,50.638123,3.112704
1320,109,0,50.623466,3.030667
1320,112,0,50.626846,3.115101
1320,118,0,50.641834,3.022364
1320,127,0,50.63708,3.127964
1320,129,0,50.63608,3.130853
1320,134,0,50.6221,3.131706
1320,136,0,50.62972,3.133873
1320,215,0,50.684593,3.200799
1320,235,0,50.696327,3.16713
1320,262,0,50.701187,3.215011
1320,263,0,50.69626,3.209156
1320,299,0,50.6151322,3.0863797
1320,59,0,50.622223,3.077127
1320,128,0,50.633842,3.127335
1320,143,0,50.61776,3.146026
1320,145,0,50.61992,3.14528
1320,126,0,50.64057,3.115571
1320,228,0,50.69535,3.180779
1320,231,0,50.689762,3.177179
1320,258,0,50.710735,3.159881
1320,184,0,50.651107,3.0678
1320,185,0,50.65722,3.056147
1320,222,0,50.6941,3.172165
1320,261,0,50.732277,3.157656
1320,18,0,50.6428,3.055932
1320,140,0,50.623795,3.144815
1320,16,0,50.646225,3.053499
1320,233,0,50.702026,3.172654
1320,78,0,50.615536,3.048518
1320,108,0,50.645267,3.100516
1320,302,0,50.60301,3.06925
1320,148,0,50.612194,3.074952
1320,197,0,50.630834,3.013247
1320,150,0,50.60548,3.077622
1320,153,0,50.65547,3.064989
1320,218,0,50.67392,3.18514
1320,81,1,50.63529,3.115088
1320,169,1,50.644685,3.057953
1320,237,1,50.719803,3.156338
1320,240,1,50.71922,3.163396
1320,152,1,50.610582,3.065103
1320,149,1,50.609592,3.075483
1320,44,1,50.629063,3.053711
1320,119,1,50.640957,3.018803
1320,79,1,50.61295,3.047268
1320,163,1,50.625597,3.064497
1320,167,1,50.626382,3.047066
1320,39,1,50.627674,3.050173
1320,15,1,50.6449,3.050645
1320,200,1,50.679123,3.155906
1320,202,1,50.677914,3.162353
1320,172,2,50.612635,3.059261
1320,37,2,50.62337,3.037553
1320,151,2,50.60642,3.072209
1320,225,2,50.683987,3.16327
1320,226,2,50.68645,3.170006
1320,238,2,50.72075,3.152659
1320,66,2,50.63237,3.066273
1320,4,2,50.624695,3.048961
1320,270,2,50.664211,3.130098
1320,21,2,50.64193,3.061774
1320,303,2,50.60709,3.06558
1320,305,2,50.67057,3.1443
1320,90,2,50.64569,3.0858226
1320,203,2,50.68079,3.167454
1320,73,2,50.642315,3.087979
1320,210,3,50.676884,3.187817
1320,214,3,50.6795,3.179257
1320,220,3,50.693768,3.167666
1320,180,3,50.652107,3.029324
1320,256,3,50.73682,3.1712308
1320,257,3,50.71473,3.157369
1320,265,3,50.67441,3.14721
1320,116,3,50.64891,3.078336
1320,57,3,50.62418,3.058902
1320,54,3,50.62338,3.051565
1320,260,3,50.721308,3.158104
1320,61,3,50.629246,3.075218
1320,94,3,50.63579,3.033977
1320,20,4,50.640385,3.062053
1320,43,4,50.629044,3.058288
1320,85,4,50.62504,3.1008
1320,107,4,50.636105,3.106438
1320,155,4,50.655098,3.051201
1320,113,4,50.651337,3.08945
1320,251,4,50.72551,3.156554
1320,96,4,50.64543,3.075116
