time_index,station_id,nb_velos_dispo,latitude,longitude
1526,68,22,50.630836,3.047778
1526,221,28,50.69184,3.173925
1526,49,22,50.61957,3.068387
1526,162,22,50.628544,3.065015
1526,2,24,50.632233,3.046134
1526,159,23,50.637726,3.071892
1526,1,0,50.641926,3.075992
1526,264,0,50.697895,3.206297
1526,87,0,50.632393,3.110669
1526,89,0,50.619312,3.041299
1526,92,0,50.63665,3.091106
1526,105,0,50.638126,3.10231
1526,106,0,50.638123,3.112704
1526,109,0,50.623466,3.030667
1526,112,0,50.626846,3.115101
1526,118,0,50.641834,3.022364
1526,127,0,50.63708,3.127964
1526,129,0,50.63608,3.130853
1526,134,0,50.6221,3.131706
1526,136,0,50.62972,3.133873
1526,215,0,50.684593,3.200799
1526,235,0,50.696327,3.16713
1526,262,0,50.701187,3.215011
1526,263,0,50.69626,3.209156
1526,299,0,50.6151322,3.0863797
1526,59,0,50.622223,3.077127
1526,128,0,50.633842,3.127335
1526,143,0,50.61776,3.146026
1526,145,0,50.61992,3.14528
1526,126,0,50.64057,3.115571
1526,228,0,50.69535,3.180779
1526,231,0,50.689762,3.177179
1526,258,0,50.710735,3.159881
1526,222,0,50.6941,3.172165
1526,261,0,50.732277,3.157656
1526,140,0,50.623795,3.144815
1526,233,0,50.702026,3.172654
1526,149,0,50.609592,3.075483
1526,57,0,50.62418,3.058902
1526,78,0,50.615536,3.048518
1526,305,0,50.67057,3.1443
1526,79,0,50.61295,3.047268
1526,218,0,50.67392,3.18514
1526,172,1,50.612635,3.059261
1526,237,1,50.719803,3.156338
1526,240,1,50.71922,3.163396
1526,7,1,50.633728,3.055307
1526,16,1,50.646225,3.053499
1526,152,1,50.610582,3.065103
1526,54,1,50.62338,3.051565
1526,108,1,50.645267,3.100516
1526,4,1,50.624695,3.048961
1526,303,1,50.60709,3.06558
1526,203,1,50.68079,3.167454
1526,220,2,50.693768,3.167666
1526,226,2,50.68645,3.170006
1526,56,2,50.620304,3.055471
1526,77,2,50.62286,3.0914
1526,113,2,50.651337,3.08945
1526,270,2,50.664211,3.130098
1526,60,2,50.621185,3.072363
1526,39,2,50.627674,3.050173
1526,15,2,50.6449,3.050645
1526,202,2,50.677914,3.162353
1526,82,3,50.63999,3.075204
1526,37,3,50.62337,3.037553
1526,169,3,50.644685,3.057953
1526,182,3,50.649644,3.03812
1526,185,3,50.65722,3.056147
1526,210,3,50.676884,3.187817
1526,214,3,50.6795,3.179257
1526,151,3,50.60642,3.072209
1526,180,3,50.652107,3.029324
1526,256,3,50.73682,3.1712308
1526,257,3,50.71473,3.157369
1526,265,3,50.67441,3.14721
1526,171,3,50.62479,3.080467
1526,225,3,50.683987,3.16327
1526,238,3,50.72075,3.152659
1526,17,3,50.644695,3.060867
1526,260,3,50.721308,3.158104
1526,302,3,50.60301,3.06925
1526,90,3,50.64569,3.0858226
1526,19,3,50.64031,3.05774
1526,153,3,50.65547,3.064989
1526,20,4,50.640385,3.062053
1526,170,4,50.62195,3.06038
1526,184,4,50.651107,3.0678
1526,165,4,50.632367,3.05816
1526,116,4,50.64891,3.078336
1526,147,4,50.614052,3.062195
1526,44,4,50.629063,3.053711
1526,45,4,50.62633,3.05659
1526,65,4,50.621128,3.035483
1526,66,4,50.63237,3.066273
1526,251,4,50.72551,3.156554
1526,31,4,50.644264,3.062935
1526,163,4,50.625597,3.064497
1526,94,4,50.63579,3.033977
1526,81,5,50.63529,3.115088
1526,85,5,50.62504,3.1008
1526,107,5,50.636105,3.106438
1526,232,5,50.699734,3.174347
1526,268,5,50.6967934,3.1684926
1526,157,5,50.64989,3.042045
1526,234,5,50.7004,3.161378
1526,252,5,50.72263,3.150377
1526,38,5,50.62429,3.045321
1526,104,5,50.64584,3.112744
1526,269,5,50.676944,3.167306
1526,275,5,50.665946,3.198101
1526,58,5,50.62073,3.07895
1526,74,5,50.641238,3.083175
1526,167,5,50.626382,3.047066
1526,195,5,50.631135,3.008346
1526,61,5,50.629246,3.075218
1526,150,5,50.60548,3.077622
1526,8,6,50.632366,3.062313
1526,188,6,50.637103,3.097538
1526,208,6,50.67544,3.181998
1526,243,6,50.718204,3.15749
1526,246,6,50.72271,3.163794
1526,248,6,50.728798,3.158835
1526,253,6,50.72498,3.150884
1526,18,6,50.6428,3.055932
1526,190,6,50.662941,3.057167
1526,204,6,50.684757,3.171974
1526,102,6,50.64218,3.109699
1526,103,6,50.639828,3.106677
1526,154,6,50.65532,3.060615
1526,164,6,50.63393,3.061687
1526,189,6,50.646418,3.106625
1526,241,6,50.722343,3.170847
1526,23,6,50.639107,3.065548
1526,93,6,50.628918,3.088147
1526,120,6,50.63899,3.01154
1526,191,6,50.638838,3.1317727
1526,212,6,50.682053,3.182205
1526,132,6,50.61606,3.132006
1526,158,6,50.644943,3.036932
1526,52,6,50.62276,3.063799
1526,73,6,50.642315,3.087979
1526,141,6,50.61682,3.140808
1526,50,6,50.62224,3.067004
1526,86,7,50.62903,3.10295
1526,244,7,50.727453,3.166828
1526,249,7,50.728798,3.154051
1526,177,7,50.616763,3.023032
1526,155,7,50.655098,3.051201
1526,32,7,50.64142,3.067873
1526,123,7,50.665348,3.075792
1526,42,7,50.62789,3.06209
1526,242,7,50.716843,3.167834
1526,271,7,50.669867,3.131048
1526,273,7,50.670865,3.198875
1526,274,7,50.667847,3.192974
1526,276,7,50.67756,3.14019
1526,21,7,50.64193,3.061774
1526,138,7,50.631298,3.126914
1526,142,7,50.6206,3.138207
1526,148,7,50.612194,3.074952
1526,197,7,50.630834,3.013247
1526,199,7,50.612921,3.003634
