time_index,station_id,nb_velos_dispo,latitude,longitude
1602,71,22,50.634045,3.030778
1602,49,22,50.61957,3.068387
1602,221,27,50.69184,3.173925
1602,24,23,50.637078,3.070774
1602,1,0,50.641926,3.075992
1602,264,0,50.697895,3.206297
1602,87,0,50.632393,3.110669
1602,89,0,50.619312,3.041299
1602,92,0,50.63665,3.091106
1602,105,0,50.638126,3.10231
1602,106,0,50.638123,3.112704
1602,109,0,50.623466,3.030667
1602,112,0,50.626846,3.115101
1602,118,0,50.641834,3.022364
1602,127,0,50.63708,3.127964
1602,129,0,50.63608,3.130853
1602,134,0,50.6221,3.131706
1602,136,0,50.62972,3.133873
1602,215,0,50.684593,3.200799
1602,235,0,50.696327,3.16713
1602,262,0,50.701187,3.215011
1602,263,0,50.69626,3.209156
1602,299,0,50.6151322,3.0863797
1602,59,0,50.622223,3.077127
1602,128,0,50.633842,3.127335
1602,143,0,50.61776,3.146026
1602,145,0,50.61992,3.14528
1602,126,0,50.64057,3.115571
1602,228,0,50.69535,3.180779
1602,231,0,50.689762,3.177179
1602,258,0,50.710735,3.159881
1602,222,0,50.6941,3.172165
1602,261,0,50.732277,3.157656
1602,140,0,50.623795,3.144815
1602,171,0,50.62479,3.080467
1602,233,0,50.702026,3.172654
1602,149,0,50.609592,3.075483
1602,78,0,50.615536,3.048518
1602,17,0,50.644695,3.060867
1602,4,0,50.624695,3.048961
1602,305,0,50.67057,3.1443
1602,54,0,50.62338,3.051565
1602,163,0,50.625597,3.064497
1602,15,0,50.6449,3.050645
1602,19,0,50.64031,3.05774
1602,218,0,50.67392,3.18514
1602,237,1,50.719803,3.156338
1602,240,1,50.71922,3.163396
1602,16,1,50.646225,3.053499
1602,116,1,50.64891,3.078336
1602,56,1,50.620304,3.055471
1602,57,1,50.62418,3.058902
1602,108,1,50.645267,3.100516
1602,303,1,50.60709,3.06558
1602,58,1,50.62073,3.07895
1602,60,1,50.621185,3.072363
1602,79,1,50.61295,3.047268
1602,203,1,50.68079,3.167454
1602,2,2,50.632233,3.046134
1602,220,2,50.693768,3.167666
1602,152,2,50.610582,3.065103
1602,226,2,50.68645,3.170006
1602,113,2,50.651337,3.08945
1602,269,2,50.676944,3.167306
1602,73,2,50.642315,3.087979
1602,202,2,50.677914,3.162353
1602,172,3,50.612635,3.059261
1602,210,3,50.676884,3.187817
1602,214,3,50.6795,3.179257
1602,151,3,50.60642,3.072209
1602,165,3,50.632367,3.05816
1602,256,3,50.73682,3.1712308
1602,257,3,50.71473,3.157369
1602,225,3,50.683987,3.16327
1602,238,3,50.72075,3.152659
1602,38,3,50.62429,3.045321
1602,31,3,50.644264,3.062935
1602,260,3,50.721308,3.158104
1602,270,3,50.664211,3.130098
1602,302,3,50.60301,3.06925
1602,153,3,50.65547,3.064989
1602,20,4,50.640385,3.062053
1602,28,4,50.634686,3.048344
1602,63,4,50.629738,3.078224
1602,37,4,50.62337,3.037553
1602,85,4,50.62504,3.1008
1602,182,4,50.649644,3.03812
1602,185,4,50.65722,3.056147
1602,265,4,50.67441,3.14721
1602,77,4,50.62286,3.0914
1602,251,4,50.72551,3.156554
1602,90,4,50.64569,3.0858226
1602,167,4,50.626382,3.047066
1602,61,4,50.629246,3.075218
1602,81,5,50.63529,3.115088
1602,107,5,50.636105,3.106438
1602,111,5,50.62486,3.116677
1602,169,5,50.644685,3.057953
1602,170,5,50.62195,3.06038
1602,184,5,50.651107,3.0678
1602,188,5,50.637103,3.097538
1602,232,5,50.699734,3.174347
1602,155,5,50.655098,3.051201
1602,180,5,50.652107,3.029324
1602,268,5,50.6967934,3.1684926
1602,147,5,50.614052,3.062195
1602,154,5,50.65532,3.060615
1602,234,5,50.7004,3.161378
1602,252,5,50.72263,3.150377
1602,123,5,50.665348,3.075792
1602,23,5,50.639107,3.065548
1602,44,5,50.629063,3.053711
1602,104,5,50.64584,3.112744
1602,275,5,50.665946,3.198101
1602,52,5,50.62276,3.063799
1602,94,5,50.63579,3.033977
1602,9,6,50.63393,3.044986
1602,11,6,50.63734,3.060977
1602,82,6,50.63999,3.075204
1602,246,6,50.72271,3.163794
1602,208,6,50.67544,3.181998
1602,243,6,50.718204,3.15749
1602,248,6,50.728798,3.158835
1602,253,6,50.72498,3.150884
1602,177,6,50.616763,3.023032
1602,190,6,50.662941,3.057167
1602,204,6,50.684757,3.171974
1602,32,6,50.64142,3.067873
1602,103,6,50.639828,3.106677
1602,189,6,50.646418,3.106625
1602,45,6,50.62633,3.05659
1602,241,6,50.722343,3.170847
1602,65,6,50.621128,3.035483
1602,120,6,50.63899,3.01154
1602,191,6,50.638838,3.1317727
1602,132,6,50.61606,3.132006
1602,21,6,50.64193,3.061774
1602,74,6,50.641238,3.083175
1602,195,6,50.631135,3.008346
1602,39,6,50.627674,3.050173
1602,67,6,50.621952,3.04534
1602,141,6,50.61682,3.140808
1602,150,6,50.60548,3.077622
1602,50,6,50.62224,3.067004
1602,14,7,50.6379088,3.0508558
1602,244,7,50.727453,3.166828
1602,249,7,50.728798,3.154051
1602,102,7,50.64218,3.109699
1602,157,7,50.64989,3.042045
1602,175,7,50.60301,3.038779
1602,114,7,50.62651,3.079211
1602,93,7,50.628918,3.088147
1602,212,7,50.682053,3.182205
1602,242,7,50.716843,3.167834
1602,271,7,50.669867,3.131048
1602,273,7,50.670865,3.198875
1602,274,7,50.667847,3.192974
1602,276,7,50.67756,3.14019
1602,125,7,50.643883,3.118579
1602,138,7,50.631298,3.126914
1602,142,7,50.6206,3.138207
1602,197,7,50.630834,3.013247
1602,199,7,50.612921,3.003634
1602,250,7,50.72389,3.160344
1602,99,7,50.654602,3.073805
1602,48,7,50.61843,3.07241
1602,207,7,50.69138,3.17966
1602,86,8,50.62903,3.10295
1602,223,8,50.6903353,3.1690075
1602,7,8,50.633728,3.055307
1602,139,8,50.62577,3.144714
1602,164,8,50.63393,3.061687
1602,176,8,50.604525,3.031224
1602,216,8,50.681797,3.194122
1602,196,8,50.636003,3.009396
1602,259,8,50.704693,3.160515
1602,66,8,50.63237,3.066273
1602,95,8,50.63041,3.097037
1602,133,8,50.61915,3.126501
1602,211,8,50.674164,3.174519
1602,227,8,50.699436,3.159658
1602,306,8,50.63599,3.13566
1602,308,8,50.611307,2.994654
1602,64,8,50.6318,3.071392
1602,148,8,50.612194,3.074952
1602,158,8,50.644943,3.036932
1602,173,8,50.61352,3.03677
1602,194,8,50.665968,3.049462
1602,198,8,50.614392,3.010842
1602,26,8,50.63457,3.068007
1602,84,8,50.627243,3.109266
1602,29,8,50.647236,3.059376
1602,27,9,50.635014,3.064802
1602,36,9,50.62624,3.039911
1602,255,9,50.7134,3.165011
1602,239,9,50.730289,3.167723
1602,18,9,50.6428,3.055932
1602,247,9,50.73418,3.1681724
1602,110,9,50.62487,3.034234
1602,166,9,50.63084,3.04483
1602,217,9,50.67869,3.172558
1602,3,9,50.636093,3.050447
1602,97,9,50.65937,3.074057
1602,219,9,50.695477,3.164222
1602,42,9,50.62789,3.06209
1602,46,9,50.62629,3.061198
1602,72,9,50.637302,3.024314
1602,124,9,50.6618,3.096235
1602,178,9,50.615246,3.018435
1602,254,9,50.71732,3.162455
1602,301,9,50.65281,3.02604
1602,312,9,50.672499,3.069317
1602,76,9,50.632996,3.089651
1602,131,9,50.619602,3.13197
1602,137,9,50.615868,3.126089
1602,266,10,50.6875,3.1585592
1602,186,10,50.672415,3.0924237
1602,168,10,50.630855,3.0226
1602,192,10,50.6312847,3.1350379
1602,161,10,50.634417,3.0822274
1602,70,10,50.63424,3.073991
1602,121,10,50.644855,3.013238
1602,272,10,50.671517,3.183123
1602,30,10,50.64297,3.067375
1602,115,10,50.651497,3.072316
1602,119,10,50.640957,3.018803
1602,267,10,50.670155,3.154898
1602,304,10,50.66351,3.138682
1602,307,10,50.61245,3.12268
1602,310,10,50.676607,3.065308
1602,75,10,50.637337,3.084894
1602,135,10,50.63745,3.123145
1602,88,10,50.635082,3.058015
1602,230,11,50.70076,3.18407
1602,122,11,50.666033,3.087591
1602,213,11,50.68859,3.182028
1602,245,11,50.724581,3.166122
1602,311,11,50.671409,3.055056
1602,313,11,50.666236,3.06415
1602,179,11,50.626063,3.090931
1602,193,11,50.658146,3.042003
1602,309,11,50.610949,2.983948
1602,91,11,50.63417,3.095958
1602,98,11,50.6549,3.068756
1602,100,11,50.651638,3.081625
1602,200,11,50.679123,3.155906
1602,47,11,50.62824,3.069233
1602,40,11,50.62614,3.051729
1602,43,11,50.629044,3.058288
1602,8,12,50.632366,3.062313
1602,51,12,50.62482,3.068689
1602,236,12,50.694714,3.192643
1602,224,12,50.691406,3.162704
1602,13,12,50.63671,3.054773
1602,183,12,50.658048,3.063774
1602,6,12,50.630943,3.060299
1602,83,12,50.63378,3.02059
1602,201,12,50.673943,3.163443
1602,41,13,50.656487,3.088004
1602,55,13,50.617847,3.061758
1602,144,13,50.6258,3.14862
1602,12,13,50.637486,3.065902
1602,22,13,50.64144,3.064974
1602,300,14,50.64466,3.03027
1602,209,14,50.674995,3.195737
1602,117,14,50.641617,3.031375
1602,101,14,50.6423,3.099291
1602,146,15,50.63268,3.052483
1602,156,15,50.661602,3.050322
1602,62,15,50.632965,3.076437
1602,130,15,50.62435,3.1283
1602,10,15,50.63589,3.062471
1602,25,15,50.636399,3.069354
1602,53,15,50.61856,3.049251
1602,206,16,50.688015,3.174815
1602,33,16,50.63022,3.035681
1602,96,16,50.64543,3.075116
1602,159,16,50.637726,3.071892
1602,205,17,50.69106,3.1902585
1602,34,17,50.63413,3.041209
1602,69,17,50.61893,3.032539
1602,68,17,50.630836,3.047778
1602,162,17,50.628544,3.065015
1602,174,17,50.607664,3.038892
1602,5,17,50.63156,3.054738
1602,229,18,50.692368,3.185092
1602,160,18,50.637709,3.077478
1602,80,18,50.61989,3.084357
1602,35,20,50.62899,3.043307
