time_index,station_id,nb_velos_dispo,latitude,longitude
618,84,22,50.627243,3.109266
618,221,27,50.69184,3.173925
618,36,27,50.62624,3.039911
618,11,0,50.63734,3.060977
618,40,0,50.62614,3.051729
618,1,0,50.641926,3.075992
618,264,0,50.697895,3.206297
618,87,0,50.632393,3.110669
618,89,0,50.619312,3.041299
618,92,0,50.63665,3.091106
618,105,0,50.638126,3.10231
618,106,0,50.638123,3.112704
618,109,0,50.623466,3.030667
618,112,0,50.626846,3.115101
618,118,0,50.641834,3.022364
618,127,0,50.63708,3.127964
618,129,0,50.63608,3.130853
618,134,0,50.6221,3.131706
618,136,0,50.62972,3.133873
618,215,0,50.684593,3.200799
618,235,0,50.696327,3.16713
618,262,0,50.701187,3.215011
618,263,0,50.69626,3.209156
618,299,0,50.6151322,3.0863797
618,59,0,50.622223,3.077127
618,128,0,50.633842,3.127335
618,143,0,50.61776,3.146026
618,145,0,50.61992,3.14528
618,126,0,50.64057,3.115571
618,228,0,50.69535,3.180779
618,231,0,50.689762,3.177179
618,258,0,50.710735,3.159881
618,222,0,50.6941,3.172165
618,261,0,50.732277,3.157656
618,140,0,50.623795,3.144815
618,233,0,50.702026,3.172654
618,251,0,50.72551,3.156554
618,269,0,50.676944,3.167306
618,39,0,50.627674,3.050173
618,200,0,50.679123,3.155906
618,218,0,50.67392,3.18514
618,12,0,50.637486,3.065902
618,8,1,50.632366,3.062313
618,10,1,50.63589,3.062471
618,22,1,50.64144,3.064974
618,27,1,50.635014,3.064802
618,29,1,50.647236,3.059376
618,237,1,50.719803,3.156338
618,240,1,50.71922,3.163396
618,32,1,50.64142,3.067873
618,164,1,50.63393,3.061687
618,225,1,50.683987,3.16327
618,149,1,50.609592,3.075483
618,30,1,50.64297,3.067375
618,270,1,50.664211,3.130098
618,26,1,50.63457,3.068007
618,305,1,50.67057,3.1443
618,203,1,50.68079,3.167454
618,15,1,50.6449,3.050645
618,61,1,50.629246,3.075218
618,100,1,50.651638,3.081625
618,5,2,50.63156,3.054738
618,20,2,50.640385,3.062053
618,88,2,50.635082,3.058015
618,208,2,50.67544,3.181998
618,214,2,50.6795,3.179257
618,165,2,50.632367,3.05816
618,16,2,50.646225,3.053499
618,70,2,50.63424,3.073991
618,226,2,50.68645,3.170006
618,238,2,50.72075,3.152659
618,17,2,50.644695,3.060867
618,31,2,50.644264,3.062935
618,302,2,50.60301,3.06925
618,303,2,50.60709,3.06558
618,64,2,50.6318,3.071392
618,160,2,50.637709,3.077478
618,197,2,50.630834,3.013247
618,47,2,50.62824,3.069233
618,80,3,50.61989,3.084357
618,81,3,50.63529,3.115088
618,169,3,50.644685,3.057953
618,210,3,50.676884,3.187817
618,151,3,50.60642,3.072209
618,256,3,50.73682,3.1712308
618,102,3,50.64218,3.109699
618,116,3,50.64891,3.078336
618,152,3,50.610582,3.065103
618,42,3,50.62789,3.06209
618,78,3,50.615536,3.048518
618,4,3,50.624695,3.048961
618,260,3,50.721308,3.158104
618,313,3,50.666236,3.06415
618,58,3,50.62073,3.07895
618,90,3,50.64569,3.0858226
618,150,3,50.60548,3.077622
618,162,3,50.628544,3.065015
618,9,4,50.63393,3.044986
618,14,4,50.6379088,3.0508558
618,159,4,50.637726,3.071892
618,177,4,50.616763,3.023032
618,220,4,50.693768,3.167666
618,257,4,50.71473,3.157369
618,191,4,50.638838,3.1317727
618,23,4,50.639107,3.065548
618,44,4,50.629063,3.053711
618,212,4,50.682053,3.182205
618,21,4,50.64193,3.061774
618,79,4,50.61295,3.047268
618,141,4,50.61682,3.140808
618,202,4,50.677914,3.162353
618,2,5,50.632233,3.046134
618,53,5,50.61856,3.049251
618,63,5,50.629738,3.078224
618,246,5,50.72271,3.163794
618,232,5,50.699734,3.174347
618,268,5,50.6967934,3.1684926
