time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
1701,182,11,1,50.649644,3.03812,0.9166666666666666
1701,37,10,2,50.62337,3.037553,0.8333333333333334
1701,38,15,3,50.62429,3.045321,0.8333333333333334
1701,304,17,3,50.66351,3.138682,0.85
1701,177,11,3,50.616763,3.023032,0.7857142857142857
1701,204,11,4,50.684757,3.171974,0.7333333333333333
1701,265,6,10,50.67441,3.14721,0.375
1701,207,20,10,50.69138,3.17966,0.6666666666666666
1701,231,0,10,50.689762,3.177179,0.0
1701,99,6,18,50.654602,3.073805,0.25
1701,96,1,26,50.64543,3.075116,0.037037037037037035
1701,107,7,5,50.636105,3.106438,0.5833333333333334
1701,220,9,5,50.693768,3.167666,0.6428571428571429
1701,267,14,6,50.670155,3.154898,0.7
1701,149,11,6,50.609592,3.075483,0.6470588235294118
1701,15,7,17,50.6449,3.050645,0.2916666666666667
1701,33,4,22,50.63022,3.035681,0.15384615384615385
1701,65,15,3,50.621128,3.035483,0.8333333333333334
1701,230,3,7,50.70076,3.18407,0.3
1701,94,16,8,50.63579,3.033977,0.6666666666666666
1701,93,9,9,50.628918,3.088147,0.5
1701,200,14,10,50.679123,3.155906,0.5833333333333334
1701,6,12,12,50.630943,3.060299,0.5
1701,82,4,27,50.63999,3.075204,0.12903225806451613
1701,39,19,4,50.627674,3.050173,0.8260869565217391
1701,45,13,5,50.62633,3.05659,0.7222222222222222
1701,110,9,7,50.62487,3.034234,0.5625
1701,191,8,10,50.638838,3.1317727,0.4444444444444444
1701,226,3,12,50.68645,3.170006,0.2
1701,242,5,13,50.716843,3.167834,0.2777777777777778
1701,43,17,15,50.629044,3.058288,0.53125
1701,88,3,27,50.635082,3.058015,0.1
1701,117,21,0,50.641617,3.031375,1.0
1701,313,12,8,50.666236,3.06415,0.6
1701,122,7,9,50.666033,3.087591,0.4375
1701,184,3,9,50.651107,3.0678,0.25
1701,30,9,10,50.64297,3.067375,0.47368421052631576
1701,61,1,23,50.629246,3.075218,0.041666666666666664
1701,53,3,35,50.61856,3.049251,0.07894736842105263
1701,8,28,12,50.632366,3.062313,0.7
1701,148,7,13,50.612194,3.074952,0.35
1701,69,7,15,50.61893,3.032539,0.3181818181818182
1701,58,2,18,50.62073,3.07895,0.1
1701,24,8,32,50.637078,3.070774,0.2
1701,154,12,4,50.65532,3.060615,0.75
1701,158,16,4,50.644943,3.036932,0.8
1701,123,7,8,50.665348,3.075792,0.4666666666666667
1701,157,8,8,50.64989,3.042045,0.5
1701,120,8,10,50.63899,3.01154,0.4444444444444444
1701,151,3,10,50.60642,3.072209,0.23076923076923078
1701,67,13,11,50.621952,3.04534,0.5416666666666666
1701,85,0,12,50.62504,3.1008,0.0
1701,301,5,15,50.65281,3.02604,0.25
1701,17,12,7,50.644695,3.060867,0.631578947368421
1701,193,13,7,50.658146,3.042003,0.65
1701,224,2,12,50.691406,3.162704,0.14285714285714285
1701,144,8,16,50.6258,3.14862,0.3333333333333333
1701,35,10,17,50.62899,3.043307,0.37037037037037035
1701,12,7,18,50.637486,3.065902,0.28
1701,260,1,19,50.721308,3.158104,0.05
1701,74,0,20,50.641238,3.083175,0.0
1701,28,0,39,50.634686,3.048344,0.0
1701,299,0,1,50.6151322,3.0863797,0.0
1701,183,8,12,50.658048,3.063774,0.4
1701,114,0,16,50.62651,3.079211,0.0
1701,217,0,16,50.67869,3.172558,0.0
1701,205,1,17,50.69106,3.1902585,0.05555555555555555
1701,203,1,19,50.68079,3.167454,0.05
1701,51,10,29,50.62482,3.068689,0.2564102564102564
1701,159,8,32,50.637726,3.071892,0.2
1701,111,8,4,50.62486,3.116677,0.6666666666666666
1701,245,13,5,50.724581,3.166122,0.7222222222222222
1701,16,9,7,50.646225,3.053499,0.5625
1701,195,12,8,50.631135,3.008346,0.6
1701,256,7,9,50.73682,3.1712308,0.4375
1701,206,13,10,50.688015,3.174815,0.5652173913043478
1701,171,2,12,50.62479,3.080467,0.14285714285714285
1701,309,8,16,50.610949,2.983948,0.3333333333333333
1701,132,2,17,50.61606,3.132006,0.10526315789473684
1701,270,2,18,50.664211,3.130098,0.1
1701,101,1,22,50.6423,3.099291,0.043478260869565216
1701,155,11,4,50.655098,3.051201,0.7333333333333333
1701,239,8,6,50.730289,3.167723,0.5714285714285714
1701,102,5,11,50.64218,3.109699,0.3125
1701,232,3,11,50.699734,3.174347,0.21428571428571427
1701,219,1,16,50.695477,3.164222,0.058823529411764705
1701,201,0,30,50.673943,3.163443,0.0
1701,210,11,1,50.676884,3.187817,0.9166666666666666
1701,249,5,7,50.728798,3.154051,0.4166666666666667
1701,23,7,11,50.639107,3.065548,0.3888888888888889
1701,115,7,11,50.651497,3.072316,0.3888888888888889
1701,161,0,15,50.634417,3.0822274,0.0
1701,64,4,16,50.6318,3.071392,0.2
1701,79,4,16,50.61295,3.047268,0.2
1701,241,0,17,50.722343,3.170847,0.0
1701,137,7,23,50.615868,3.126089,0.23333333333333334
1701,66,16,2,50.63237,3.066273,0.8888888888888888
1701,194,15,5,50.665968,3.049462,0.75
1701,160,0,20,50.637709,3.077478,0.0
1701,73,1,23,50.642315,3.087979,0.041666666666666664
1701,202,0,24,50.677914,3.162353,0.0
