time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
1506,155,13,2,50.655098,3.051201,0.8666666666666667
1506,71,12,10,50.634045,3.030778,0.5454545454545454
1506,100,14,10,50.651638,3.081625,0.5833333333333334
1506,147,6,10,50.614052,3.062195,0.375
1506,246,2,10,50.72271,3.163794,0.16666666666666666
1506,261,0,13,50.732277,3.157656,0.0
1506,274,7,13,50.667847,3.192974,0.35
1506,80,16,14,50.61989,3.084357,0.5333333333333333
1506,233,0,16,50.702026,3.172654,0.0
1506,239,9,5,50.730289,3.167723,0.6428571428571429
1506,124,9,9,50.6618,3.096235,0.5
1506,254,4,14,50.71732,3.162455,0.2222222222222222
1506,152,1,15,50.610582,3.065103,0.0625
1506,24,24,16,50.637078,3.070774,0.6
1506,238,1,16,50.72075,3.152659,0.058823529411764705
1506,88,10,20,50.635082,3.058015,0.3333333333333333
1506,220,9,5,50.693768,3.167666,0.6428571428571429
1506,13,12,6,50.63671,3.054773,0.6666666666666666
1506,169,6,6,50.644685,3.057953,0.5
1506,186,6,6,50.672415,3.0924237,0.5
1506,139,7,9,50.62577,3.144714,0.4375
1506,226,5,10,50.68645,3.170006,0.3333333333333333
1506,198,4,16,50.614392,3.010842,0.2
1506,44,11,7,50.629063,3.053711,0.6111111111111112
1506,70,9,7,50.63424,3.073991,0.5625
1506,310,9,11,50.676607,3.065308,0.45
1506,242,5,13,50.716843,3.167834,0.2777777777777778
1506,167,5,15,50.626382,3.047066,0.25
1506,168,8,6,50.630855,3.0226,0.5714285714285714
1506,161,8,7,50.634417,3.0822274,0.5333333333333333
1506,192,5,9,50.6312847,3.1350379,0.35714285714285715
1506,188,2,10,50.637103,3.097538,0.16666666666666666
1506,138,8,12,50.631298,3.126914,0.4
1506,21,7,13,50.64193,3.061774,0.35
1506,110,2,14,50.62487,3.034234,0.125
1506,269,2,18,50.676944,3.167306,0.1
1506,8,6,34,50.632366,3.062313,0.15
1506,214,7,5,50.6795,3.179257,0.5833333333333334
1506,102,10,6,50.64218,3.109699,0.625
1506,175,10,6,50.60301,3.038779,0.625
1506,82,21,10,50.63999,3.075204,0.6774193548387096
1506,193,8,12,50.658146,3.042003,0.4
1506,96,14,13,50.64543,3.075116,0.5185185185185185
1506,119,5,13,50.640957,3.018803,0.2777777777777778
1506,199,15,5,50.612921,3.003634,0.75
1506,16,8,8,50.646225,3.053499,0.5
1506,38,9,9,50.62429,3.045321,0.5
1506,183,8,12,50.658048,3.063774,0.4
1506,43,14,18,50.629044,3.058288,0.4375
1506,163,0,19,50.625597,3.064497,0.0
1506,83,21,3,50.63378,3.02059,0.875
1506,221,19,10,50.69184,3.173925,0.6551724137931034
1506,247,4,11,50.73418,3.1681724,0.26666666666666666
1506,257,3,13,50.71473,3.157369,0.1875
1506,10,17,15,50.63589,3.062471,0.53125
1506,35,11,16,50.62899,3.043307,0.4074074074074074
1506,141,6,18,50.61682,3.140808,0.25
