time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
0308,300,20,0,50.64466,3.03027,1.0
0308,299,0,1,50.6151322,3.0863797,0.0
0308,180,13,1,50.652107,3.029324,0.9285714285714286
0308,193,19,1,50.658146,3.042003,0.95
0308,35,25,2,50.62899,3.043307,0.9259259259259259
0308,138,15,5,50.631298,3.126914,0.75
0308,41,6,10,50.656487,3.088004,0.375
0308,168,4,10,50.630855,3.0226,0.2857142857142857
0308,120,7,11,50.63899,3.01154,0.3888888888888889
0308,302,3,17,50.60301,3.06925,0.15
0308,49,6,18,50.61957,3.068387,0.25
0308,301,20,0,50.65281,3.02604,1.0
0308,185,12,0,50.65722,3.056147,1.0
0308,212,8,10,50.682053,3.182205,0.4444444444444444
0308,165,0,14,50.632367,3.05816,0.0
0308,183,5,15,50.658048,3.063774,0.25
0308,240,5,7,50.71922,3.163396,0.4166666666666667
0308,234,8,8,50.7004,3.161378,0.5
0308,72,8,10,50.637302,3.024314,0.4444444444444444
0308,19,0,24,50.64031,3.05774,0.0
0308,46,17,1,50.62629,3.061198,0.9444444444444444
0308,33,20,6,50.63022,3.035681,0.7692307692307693
0308,15,6,18,50.6449,3.050645,0.25
0308,158,20,0,50.644943,3.036932,1.0
0308,271,19,1,50.669867,3.131048,0.95
0308,304,15,5,50.66351,3.138682,0.75
0308,42,5,13,50.62789,3.06209,0.2777777777777778
0308,78,4,14,50.615536,3.048518,0.2222222222222222
0308,6,0,24,50.630943,3.060299,0.0
0308,113,18,0,50.651337,3.08945,1.0
0308,81,8,2,50.63529,3.115088,0.8
0308,95,16,2,50.63041,3.097037,0.8888888888888888
0308,209,15,5,50.674995,3.195737,0.75
0308,116,9,7,50.64891,3.078336,0.5625
0308,305,12,8,50.67057,3.1443,0.6
0308,249,4,8,50.728798,3.154051,0.3333333333333333
0308,275,8,12,50.665946,3.198101,0.4
0308,45,6,12,50.62633,3.05659,0.3333333333333333
0308,272,4,14,50.671517,3.183123,0.2222222222222222
0308,32,1,15,50.64142,3.067873,0.0625
0308,191,3,15,50.638838,3.1317727,0.16666666666666666
0308,259,0,17,50.704693,3.160515,0.0
0308,54,0,20,50.62338,3.051565,0.0
0308,53,11,27,50.61856,3.049251,0.2894736842105263
0308,10,0,32,50.63589,3.062471,0.0
0308,262,0,1,50.701187,3.215011,0.0
0308,239,9,5,50.730289,3.167723,0.6428571428571429
0308,50,10,15,50.62224,3.067004,0.4
0308,94,9,15,50.63579,3.033977,0.375
0308,260,3,17,50.721308,3.158104,0.15
0308,66,0,17,50.63237,3.066273,0.0
0308,13,0,18,50.63671,3.054773,0.0
0308,43,1,31,50.629044,3.058288,0.03125
0308,178,18,0,50.615246,3.018435,1.0
0308,69,20,2,50.61893,3.032539,0.9090909090909091
0308,267,15,5,50.670155,3.154898,0.75
0308,254,5,13,50.71732,3.162455,0.2777777777777778
0308,186,11,1,50.672415,3.0924237,0.9166666666666666
0308,74,16,3,50.641238,3.083175,0.8421052631578947
0308,31,11,9,50.644264,3.062935,0.55
0308,256,6,10,50.73682,3.1712308,0.375
0308,144,12,12,50.6258,3.14862,0.5
0308,261,0,13,50.732277,3.157656,0.0
0308,206,10,13,50.688015,3.174815,0.43478260869565216
0308,108,4,16,50.645267,3.100516,0.2
0308,61,1,23,50.629246,3.075218,0.041666666666666664
0308,162,0,25,50.628544,3.065015,0.0
0308,179,19,1,50.626063,3.090931,0.95
0308,36,34,2,50.62624,3.039911,0.9444444444444444
0308,76,21,2,50.632996,3.089651,0.9130434782608695
0308,190,12,2,50.662941,3.057167,0.8571428571428571
0308,103,7,9,50.639828,3.106677,0.4375
0308,226,5,10,50.68645,3.170006,0.3333333333333333
0308,258,0,11,50.710735,3.159881,0.0
0308,132,0,19,50.61606,3.132006,0.0
0308,73,2,22,50.642315,3.087979,0.08333333333333333
0308,202,2,22,50.677914,3.162353,0.08333333333333333
