time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
1456,26,21,1,50.63457,3.068007,0.9545454545454546
1456,169,5,7,50.644685,3.057953,0.4166666666666667
1456,256,6,10,50.73682,3.1712308,0.375
1456,180,4,11,50.652107,3.029324,0.26666666666666666
1456,17,7,12,50.644695,3.060867,0.3684210526315789
1456,22,13,17,50.64144,3.064974,0.43333333333333335
1456,137,9,21,50.615868,3.126089,0.3
1456,66,13,5,50.63237,3.066273,0.7222222222222222
1456,154,7,9,50.65532,3.060615,0.4375
1456,52,1,21,50.62276,3.063799,0.045454545454545456
1456,220,9,5,50.693768,3.167666,0.6428571428571429
1456,161,8,7,50.634417,3.0822274,0.5333333333333333
1456,28,32,8,50.634686,3.048344,0.8
1456,178,10,8,50.615246,3.018435,0.5555555555555556
1456,124,9,9,50.6618,3.096235,0.5
1456,221,20,9,50.69184,3.173925,0.6896551724137931
1456,231,0,10,50.689762,3.177179,0.0
1456,176,4,12,50.604525,3.031224,0.25
1456,93,3,15,50.628918,3.088147,0.16666666666666666
1456,144,8,16,50.6258,3.14862,0.3333333333333333
1456,75,4,17,50.637337,3.084894,0.19047619047619047
1456,15,3,21,50.6449,3.050645,0.125
1456,33,5,21,50.63022,3.035681,0.19230769230769232
1456,8,5,35,50.632366,3.062313,0.125
1456,273,11,9,50.670865,3.198875,0.55
1456,310,9,11,50.676607,3.065308,0.45
1456,120,7,11,50.63899,3.01154,0.3888888888888889
1456,64,12,8,50.6318,3.071392,0.6
1456,212,10,8,50.682053,3.182205,0.5555555555555556
1456,38,8,10,50.62429,3.045321,0.4444444444444444
1456,41,6,10,50.656487,3.088004,0.375
1456,12,7,18,50.637486,3.065902,0.28
1456,34,0,20,50.63413,3.041209,0.0
1456,164,10,6,50.63393,3.061687,0.625
1456,248,6,6,50.728798,3.158835,0.5
1456,47,16,10,50.62824,3.069233,0.6153846153846154
1456,272,6,12,50.671517,3.183123,0.3333333333333333
1456,224,2,12,50.691406,3.162704,0.14285714285714285
1456,207,16,14,50.69138,3.17966,0.5333333333333333
1456,63,16,15,50.629738,3.078224,0.5161290322580645
1456,132,3,16,50.61606,3.132006,0.15789473684210525
1456,228,0,7,50.69535,3.180779,0.0
1456,76,12,11,50.632996,3.089651,0.5217391304347826
1456,261,0,13,50.732277,3.157656,0.0
1456,58,7,13,50.62073,3.07895,0.35
1456,146,6,13,50.63268,3.052483,0.3157894736842105
1456,312,5,15,50.672499,3.069317,0.25
1456,50,5,20,50.62224,3.067004,0.2
1456,271,16,4,50.669867,3.131048,0.8
1456,189,12,4,50.646418,3.106625,0.75
1456,72,12,6,50.637302,3.024314,0.6666666666666666
1456,86,5,7,50.62903,3.10295,0.4166666666666667
1456,103,6,10,50.639828,3.106677,0.375
1456,77,1,17,50.62286,3.0914,0.05555555555555555
1456,84,4,20,50.627243,3.109266,0.16666666666666666
1456,230,3,7,50.70076,3.18407,0.3
1456,234,8,8,50.7004,3.161378,0.5
1456,148,9,11,50.612194,3.074952,0.45
1456,252,3,13,50.72263,3.150377,0.1875
1456,78,4,14,50.615536,3.048518,0.2222222222222222
1456,114,0,16,50.62651,3.079211,0.0
1456,309,7,17,50.610949,2.983948,0.2916666666666667
1456,198,3,17,50.614392,3.010842,0.15
1456,205,1,17,50.69106,3.1902585,0.05555555555555555
1456,6,5,19,50.630943,3.060299,0.20833333333333334
1456,302,1,19,50.60301,3.06925,0.05
1456,163,0,19,50.625597,3.064497,0.0
1456,218,0,24,50.67392,3.18514,0.0
1456,159,6,34,50.637726,3.071892,0.15
1456,244,6,6,50.727453,3.166828,0.5
1456,194,13,7,50.665968,3.049462,0.65
1456,151,5,8,50.60642,3.072209,0.38461538461538464
1456,56,8,9,50.620304,3.055471,0.47058823529411764
1456,60,10,10,50.621185,3.072363,0.5
1456,62,20,10,50.632965,3.076437,0.6666666666666666
1456,71,12,10,50.634045,3.030778,0.5454545454545454
1456,131,11,14,50.619602,3.13197,0.44
1456,145,0,1,50.61992,3.14528,0.0
1456,82,22,9,50.63999,3.075204,0.7096774193548387
1456,258,0,11,50.710735,3.159881,0.0
1456,171,1,13,50.62479,3.080467,0.07142857142857142
1456,229,16,1,50.692368,3.185092,0.9411764705882353
1456,185,3,9,50.65722,3.056147,0.25
1456,188,1,11,50.637103,3.097538,0.08333333333333333
1456,143,0,1,50.61776,3.146026,0.0
1456,172,3,8,50.612635,3.059261,0.2727272727272727
1456,100,13,11,50.651638,3.081625,0.5416666666666666
1456,99,9,15,50.654602,3.073805,0.375
1456,9,4,32,50.63393,3.044986,0.1111111111111111
1456,223,7,5,50.6903353,3.1690075,0.5833333333333334
1456,46,11,7,50.62629,3.061198,0.6111111111111112
1456,182,2,10,50.649644,3.03812,0.16666666666666666
1456,251,8,10,50.72551,3.156554,0.4444444444444444
1456,119,6,12,50.640957,3.018803,0.3333333333333333
1456,14,17,23,50.6379088,3.0508558,0.425
1456,175,11,5,50.60301,3.038779,0.6875
1456,177,9,5,50.616763,3.023032,0.6428571428571429
1456,186,6,6,50.672415,3.0924237,0.5
1456,30,6,13,50.64297,3.067375,0.3157894736842105
1456,35,11,16,50.62899,3.043307,0.4074074074074074
1456,303,3,17,50.60709,3.06558,0.15
1456,204,12,3,50.684757,3.171974,0.8
1456,240,6,6,50.71922,3.163396,0.5
1456,216,7,9,50.681797,3.194122,0.4375
1456,191,8,10,50.638838,3.1317727,0.4444444444444444
1456,125,6,14,50.643883,3.118579,0.3
1456,140,0,14,50.623795,3.144815,0.0
1456,29,10,18,50.647236,3.059376,0.35714285714285715
1456,108,0,20,50.645267,3.100516,0.0
1456,101,0,24,50.6423,3.099291,0.0
1456,262,0,1,50.701187,3.215011,0.0
1456,83,22,2,50.63378,3.02059,0.9166666666666666
1456,44,10,8,50.629063,3.053711,0.5555555555555556
1456,139,7,9,50.62577,3.144714,0.4375
1456,276,7,13,50.67756,3.14019,0.35
1456,142,6,14,50.6206,3.138207,0.3
1456,160,6,14,50.637709,3.077478,0.3
1456,2,0,31,50.632233,3.046134,0.0
1456,36,0,36,50.62624,3.039911,0.0
1456,102,10,6,50.64218,3.109699,0.625
1456,111,5,7,50.62486,3.116677,0.4166666666666667
1456,170,5,7,50.62195,3.06038,0.4166666666666667
1456,107,3,9,50.636105,3.106438,0.25
1456,192,5,9,50.6312847,3.1350379,0.35714285714285715
1456,165,2,12,50.632367,3.05816,0.14285714285714285
1456,167,5,15,50.626382,3.047066,0.25
1456,209,15,5,50.674995,3.195737,0.75
1456,249,4,8,50.728798,3.154051,0.3333333333333333
1456,266,3,9,50.6875,3.1585592,0.25
1456,275,9,11,50.665946,3.198101,0.45
1456,311,8,12,50.671409,3.055056,0.4
1456,179,6,14,50.626063,3.090931,0.3
1456,173,0,20,50.61352,3.03677,0.0
1456,126,0,3,50.64057,3.115571,0.0
1456,117,10,11,50.641617,3.031375,0.47619047619047616
1456,217,0,16,50.67869,3.172558,0.0
1456,79,3,17,50.61295,3.047268,0.15
1456,20,9,21,50.640385,3.062053,0.3
1456,53,0,38,50.61856,3.049251,0.0
1456,7,10,6,50.633728,3.055307,0.625
1456,4,11,8,50.624695,3.048961,0.5789473684210527
1456,65,5,13,50.621128,3.035483,0.2777777777777778
1456,306,4,16,50.63599,3.13566,0.2
1456,238,1,16,50.72075,3.152659,0.058823529411764705
1456,43,13,19,50.629044,3.058288,0.40625
