time_index,station_id,nb_velos_dispo,nb_places_dispo,latitude,longitude,ratio
0404,178,18,0,50.615246,3.018435,1.0
0404,210,11,1,50.676884,3.187817,0.9166666666666666
0404,81,8,2,50.63529,3.115088,0.8
0404,52,17,5,50.62276,3.063799,0.7727272727272727
0404,237,4,8,50.719803,3.156338,0.3333333333333333
0404,31,11,9,50.644264,3.062935,0.55
0404,142,10,10,50.6206,3.138207,0.5
0404,7,5,11,50.633728,3.055307,0.3125
0404,312,9,11,50.672499,3.069317,0.45
0404,176,0,16,50.604525,3.031224,0.0
0404,12,0,25,50.637486,3.065902,0.0
0404,143,0,1,50.61776,3.146026,0.0
0404,119,10,8,50.640957,3.018803,0.5555555555555556
0404,88,0,30,50.635082,3.058015,0.0
0404,159,4,36,50.637726,3.071892,0.1
0404,65,18,0,50.621128,3.035483,1.0
0404,167,20,0,50.626382,3.047066,1.0
0404,300,18,2,50.64466,3.03027,0.9
0404,85,7,5,50.62504,3.1008,0.5833333333333334
0404,209,15,5,50.674995,3.195737,0.75
0404,208,5,7,50.67544,3.181998,0.4166666666666667
0404,103,7,9,50.639828,3.106677,0.4375
0404,212,8,10,50.682053,3.182205,0.4444444444444444
0404,162,0,25,50.628544,3.065015,0.0
0404,22,0,29,50.64144,3.064974,0.0
0404,214,12,0,50.6795,3.179257,1.0
0404,251,9,9,50.72551,3.156554,0.5
0404,66,1,16,50.63237,3.066273,0.058823529411764705
0404,15,6,18,50.6449,3.050645,0.25
0404,51,20,19,50.62482,3.068689,0.5128205128205128
0404,55,5,19,50.617847,3.061758,0.20833333333333334
0404,17,16,3,50.644695,3.060867,0.8421052631578947
0404,170,9,3,50.62195,3.06038,0.75
0404,184,9,3,50.651107,3.0678,0.75
0404,84,16,8,50.627243,3.109266,0.6666666666666666
0404,42,5,13,50.62789,3.06209,0.2777777777777778
0404,309,10,14,50.610949,2.983948,0.4166666666666667
0404,101,4,20,50.6423,3.099291,0.16666666666666666
0404,93,18,0,50.628918,3.088147,1.0
0404,46,17,1,50.62629,3.061198,0.9444444444444444
0404,200,20,4,50.679123,3.155906,0.8333333333333334
0404,311,11,9,50.671409,3.055056,0.55
0404,198,10,10,50.614392,3.010842,0.5
0404,114,0,16,50.62651,3.079211,0.0
0404,44,1,17,50.629063,3.053711,0.05555555555555555
0404,73,2,22,50.642315,3.087979,0.08333333333333333
0404,218,0,24,50.67392,3.18514,0.0
0404,154,15,1,50.65532,3.060615,0.9375
0404,18,8,5,50.6428,3.055932,0.6153846153846154
0404,78,4,14,50.615536,3.048518,0.2222222222222222
0404,260,3,17,50.721308,3.158104,0.15
0404,124,1,17,50.6618,3.096235,0.05555555555555555
0404,98,24,0,50.6549,3.068756,1.0
0404,271,19,1,50.669867,3.131048,0.95
0404,169,11,1,50.644685,3.057953,0.9166666666666666
0404,192,5,9,50.6312847,3.1350379,0.35714285714285715
0404,108,4,16,50.645267,3.100516,0.2
0404,40,9,19,50.62614,3.051729,0.32142857142857145
0404,145,0,1,50.61992,3.14528,0.0
0404,126,0,3,50.64057,3.115571,0.0
0404,41,6,10,50.656487,3.088004,0.375
0404,231,0,10,50.689762,3.177179,0.0
0404,70,0,16,50.63424,3.073991,0.0
0404,100,5,19,50.651638,3.081625,0.20833333333333334
0404,26,1,21,50.63457,3.068007,0.045454545454545456
0404,6,0,24,50.630943,3.060299,0.0
0404,8,5,35,50.632366,3.062313,0.125
0404,203,1,19,50.68079,3.167454,0.05
0404,155,15,0,50.655098,3.051201,1.0
0404,156,24,0,50.661602,3.050322,1.0
0404,185,12,0,50.65722,3.056147,1.0
0404,197,15,5,50.630834,3.013247,0.75
0404,245,11,7,50.724581,3.166122,0.6111111111111112
0404,234,8,8,50.7004,3.161378,0.5
0404,232,3,11,50.699734,3.174347,0.21428571428571427
0404,247,4,11,50.73418,3.1681724,0.26666666666666666
0404,276,8,12,50.67756,3.14019,0.4
0404,60,7,13,50.621185,3.072363,0.35
0404,13,0,18,50.63671,3.054773,0.0
0404,64,1,19,50.6318,3.071392,0.05
0404,201,3,27,50.673943,3.163443,0.1
0404,59,0,1,50.622223,3.077127,0.0
0404,148,17,2,50.612194,3.074952,0.8947368421052632
0404,239,9,5,50.730289,3.167723,0.6428571428571429
0404,4,10,9,50.624695,3.048961,0.5263157894736842
0404,94,9,15,50.63579,3.033977,0.375
0404,68,0,23,50.630836,3.047778,0.0
0404,204,11,4,50.684757,3.171974,0.7333333333333333
0404,267,15,5,50.670155,3.154898,0.75
